,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,58,180,690,585,730.1485,3.229
1,257,359,702,490,729.165,3.1765
2,735,180,751,144,740.7360000000001,3.0495
3,955,259,860,60,743.799,3.0525
4,1234,319,547,251,741.2149999999999,3.104
5,1573,100,480,213,738.918,3.2085
6,2131,100,221,453,738.9965,3.267
7,2271,199,63,502,735.9024999999999,3.4005
8,2670,518,239,222,731.135,3.303
9,3208,399,81,206,731.7385000000002,3.1875
10,3626,160,255,224,730.924,3.2065
11,3826,259,78,506,727.3130000000001,3.2145
12,4105,299,69,504,726.8330000000001,3.306
13,4504,140,722,545,714.803,3.141
14,4703,199,697,512,713.0339999999999,3.16
15,4982,100,109,512,724.8824999999999,3.123
16,5122,319,58,504,726.6020000000001,3.1069999999999998
17,5461,120,19,491,731.356,3.178
18,5640,279,164,230,728.5505,3.111
19,5999,399,261,281,735.7225,3.179
20,6597,139,1228,258,750.442,3.1769999999999996
21,6757,120,1270,188,753.591,3.1645000000000003
22,6996,239,215,251,743.711,3.235
23,7255,459,259,277,740.6569999999999,3.274
24,7734,359,122,333,733.1065,3.3235
25,8112,159,90,244,735.4805000000001,3.2645
26,8312,159,234,280,737.1055,3.2424999999999997
27,8491,199,81,254,729.3235,3.2305
28,8711,159,64,227,735.596,3.2075
29,8890,937,244,224,735.648,3.2205000000000004
30,9847,419,86,247,731.3365,3.2105
31,10286,379,72,195,736.198,3.2315
32,10684,419,45,508,369.75800000000004,1.0955000000000001
33,11183,219,699,507,721.253,3.1470000000000002
34,11442,279,708,504,722.1455,3.033
35,11920,120,70,506,368.37050000000005,1.036
36,12060,339,69,509,727.1434999999999,3.0655
37,12499,199,708,516,719.336,3.123
38,12818,259,93,526,724.047,3.141
39,13097,299,65,537,724.6975,3.1855
40,13515,359,728,526,716.3415,3.128
41,13974,100,75,494,731.1105,3.1609999999999996
42,14094,359,76,533,368.621,1.0705
43,14672,279,54,522,728.0520000000001,3.2575000000000003
44,14971,279,55,537,731.871,3.2885000000000004
45,15370,140,57,540,730.866,3.216
46,15529,120,38,502,730.5135,3.186
47,15669,479,53,527,731.6695,3.2065
48,16267,499,66,518,732.22,3.2725
49,16805,100,61,549,734.1015,3.225
50,16985,120,587,554,725.8225,3.1725000000000003
51,17164,139,619,345,722.319,3.1365
52,17363,479,661,340,721.5235,3.082
53,17862,140,697,353,722.2945000000001,3.0504999999999995
54,18061,100,599,234,726.0089999999999,3.15
55,18261,299,269,272,729.9805000000001,3.1430000000000002
56,18659,219,769,399,723.799,3.1225
57,18958,179,1096,384,733.491,3.096
58,19158,279,1069,340,733.003,3.0945
59,19616,140,710,539,725.7345,3.1430000000000002
60,19796,299,363,371,722.4665,3.072
61,20115,159,321,407,727.779,3.176
62,20294,439,89,433,725.905,3.117
63,20753,279,162,411,731.5645,3.1365
64,21072,638,58,549,733.0745000000001,3.182
65,21750,937,43,530,729.9654999999999,3.1390000000000002
66,22707,219,77,542,728.819,3.192
67,22946,399,76,526,729.5935,3.5155000000000003
68,23384,199,362,939,728.538,3.2379999999999995
69,23803,140,391,448,713.6410000000001,3.095
70,23983,140,53,541,721.6125,3.043
71,24202,120,73,525,730.103,3.1529999999999996
72,24342,100,84,539,729.9425,3.1390000000000002
73,24561,578,63,523,729.4514999999999,3.12
74,25159,897,35,525,729.2315000000001,3.1719999999999997
75,26176,140,39,601,727.8530000000001,3.2815000000000003
76,26355,120,70,604,727.6524999999999,3.3025
77,26634,419,34,529,729.991,3.251
78,27073,339,69,525,730.413,3.2275
79,27432,100,68,528,728.481,3.2805
80,27611,139,705,534,719.3145,3.1615
81,27831,179,726,508,717.7805000000001,3.181
82,28030,578,721,516,720.5265,3.0725
83,28628,120,728,569,719.738,3.051
84,28768,339,726,562,719.8985,3.1325
85,29127,339,727,533,717.323,3.1310000000000002
86,29485,518,730,511,718.4605,3.101
87,30024,1575,724,540,717.3109999999999,3.099
88,31619,339,751,560,718.418,3.1065
89,31978,319,730,571,719.106,3.027
90,32316,239,715,546,717.1624999999999,3.035
91,32576,718,727,576,715.6705,3.0785
92,33413,379,725,592,716.1030000000001,3.0549999999999997
93,33812,179,116,586,716.0545000000001,3.1180000000000003
94,34011,598,65,548,723.98,3.1105
95,34629,299,27,528,726.2049999999999,3.104
96,34968,877,83,535,727.4984999999999,3.1559999999999997
97,35905,379,67,519,725.3399999999999,3.1370000000000005
98,36304,299,28,530,725.0010000000001,3.1465
99,36723,259,83,580,726.5329999999999,3.218
100,37101,219,63,541,725.066,3.253
101,37420,598,42,546,726.283,3.172
102,38039,179,48,544,726.5505,3.202
103,38238,199,79,544,727.4285,3.1805000000000003
104,38457,439,70,538,726.0975000000001,3.1655
105,38916,160,52,537,727.5340000000001,3.2024999999999997
106,39135,239,70,527,728.111,3.2355
107,39494,618,708,542,715.409,3.109
108,40232,299,715,544,715.871,3.0359999999999996
109,40571,299,687,529,713.8765,3.01
110,40890,578,721,528,713.9855,3.053
111,41488,379,746,553,714.0074999999999,3.0395000000000003
112,42166,439,54,525,726.7395000000001,3.2024999999999997
113,42624,1037,35,530,728.274,3.2105
114,43681,319,69,583,726.9765,3.278
115,44020,957,70,549,723.5055,3.2505
116,44997,1356,67,616,723.846,3.2435
117,46372,279,91,619,721.2325,3.2764999999999995
118,46731,219,69,629,722.5065,3.271
119,46971,179,103,641,722.3040000000001,3.276
120,47190,100,109,641,362.92199999999997,1.145
121,47389,279,55,663,724.1915,3.3475
122,47688,219,52,659,725.0465,3.3470000000000004
123,48007,279,111,642,720.613,3.287
124,48306,100,111,652,720.888,3.2424999999999997
125,49004,339,67,221,728.617,3.2814999999999994
126,49363,279,251,203,726.4404999999999,3.133
127,49981,159,102,627,725.8620000000001,3.2695
128,50161,299,56,597,723.543,3.3110000000000004
129,50480,199,42,619,725.1685,3.2535
130,50759,379,70,775,722.5740000000001,3.2944999999999998
131,51157,219,54,665,722.0355,3.2904999999999998
132,51397,957,61,686,721.6915,3.2830000000000004
133,52473,359,66,561,723.5755,3.3425000000000002
134,52852,479,92,559,722.859,3.3179999999999996
135,53351,299,85,536,722.469,3.2965
136,53749,140,711,546,714.423,3.194
137,53949,299,749,555,716.2865,3.0865
138,54268,598,727,531,714.4069999999999,3.035
139,55065,359,679,522,710.971,3.098
140,55444,200,678,518,711.642,3.114
141,55663,558,735,559,711.5084999999999,3.0735
142,56241,219,742,615,713.1715,3.1185
143,56481,339,740,596,714.241,3.1275
144,56939,479,745,561,713.8455000000001,3.1179999999999994
145,57737,379,733,574,713.442,3.1485
146,58136,219,768,599,713.5664999999999,3.2085
147,58435,479,770,674,713.3789999999999,3.158
148,58933,179,773,640,714.6564999999999,3.0780000000000003
149,59172,140,846,649,716.7525,3.1765
150,59332,199,845,651,716.844,3.213
151,59551,159,838,603,717.0329999999999,3.1175
152,59731,279,780,595,717.8054999999999,3.116
153,60050,179,741,679,718.7365,3.115
154,60249,219,751,692,715.5464999999999,3.192
155,60668,140,162,222,729.948,3.1879999999999997
156,60827,279,80,221,728.7685,3.2245
157,61126,379,242,199,733.2294999999999,3.253
158,61525,120,287,197,728.704,3.152
159,61964,140,256,211,362.5675,1.0759999999999998
160,62123,259,238,201,730.8050000000001,3.2095
161,62701,319,776,565,719.4925000000001,3.135
162,63060,120,744,561,720.085,3.0895
163,63339,279,696,572,716.0070000000001,3.0639999999999996
164,63638,120,762,619,718.1915,3.098
165,63778,239,765,616,718.6505000000001,3.1289999999999996
166,64057,299,757,595,717.7445,3.1855
167,64376,478,764,691,716.0775,3.1159999999999997
168,64874,140,833,687,715.4725000000001,3.133
169,65173,160,764,693,715.5405,3.1414999999999997
170,65353,379,733,695,713.1875,3.2035
171,65831,100,731,705,714.2715000000001,3.2775
172,66091,219,754,737,713.869,3.2175000000000002
173,66330,219,789,728,714.789,3.2720000000000002
174,66769,379,769,700,715.6125,3.098
175,67327,100,843,727,716.3534999999999,3.2424999999999997
176,67446,259,846,726,715.8824999999999,3.2680000000000002
177,67785,120,797,729,717.7294999999999,3.167
178,67985,379,777,722,714.704,3.1334999999999997
179,68463,199,781,736,716.4935,3.218
180,68782,140,807,741,715.9865,3.1594999999999995
181,68942,179,809,752,716.028,3.344
182,69141,160,836,771,714.576,3.3255
183,69340,100,841,773,714.9165,3.2725
184,69560,140,884,756,714.3729999999999,3.1254999999999997
185,69719,379,731,690,713.8015,3.1395
186,70118,120,719,690,716.3555000000001,3.2424999999999997
187,70317,678,711,577,716.4735000000001,3.1895000000000002
188,71015,319,734,562,714.02,3.0934999999999997
189,71414,299,738,575,713.0045,3.0815
190,71733,957,748,596,714.231,3.1125
191,72710,120,836,576,715.9300000000001,3.0700000000000003
192,72849,100,837,585,715.21,3.0955000000000004
193,72969,159,731,589,714.9639999999999,3.076
194,73149,997,729,617,714.1585,3.0564999999999998
195,74205,578,754,558,716.7605000000001,3.0725
196,74803,339,806,554,713.547,3.0220000000000002
197,75461,139,734,518,713.8454999999999,2.9895
198,75641,179,737,528,713.235,3.0279999999999996
199,75840,379,705,526,714.7745,3.0300000000000002
200,76239,239,714,510,711.512,3.0725
201,76498,179,714,633,711.9180000000001,3.0294999999999996
202,76757,618,726,649,713.2885000000001,3.0505000000000004
203,77395,100,724,700,712.7139999999999,3.046
204,77515,777,727,715,712.6015,3.1095
205,78312,100,736,741,713.5730000000001,3.0745
206,78432,140,726,723,712.7445,3.0549999999999997
207,78631,279,681,716,712.9845,3.1224999999999996
208,79050,379,732,698,714.94,3.1125
209,79508,160,677,710,711.01,3.1255
210,79728,299,726,723,711.879,3.141
211,80047,120,724,729,713.154,3.199
212,80186,319,752,744,711.67,3.1439999999999997
213,80525,379,761,802,712.6595,3.141
214,81044,259,751,785,712.495,3.137
215,81323,100,757,792,712.826,3.1725000000000003
216,81443,419,689,709,713.2194999999999,3.13
217,81881,818,684,701,712.61,3.1130000000000004
218,82918,140,729,732,711.6560000000001,3.0595
219,83077,199,736,732,710.9675,3.0854999999999997
220,83436,120,756,750,711.0004999999999,3.143
221,83576,219,773,730,711.5115,3.1035
222,83935,159,834,728,711.578,3.076
223,84114,339,698,685,712.5844999999999,3.0345000000000004
224,84533,419,731,662,712.5575,3.1065
225,85031,279,776,660,712.277,3.0700000000000003
226,85430,439,698,642,711.452,3.0435
227,86068,399,741,612,710.7764999999999,3.1155
228,86487,917,714,605,710.6945,3.0305
