,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,47,179,764,489,628.6519999999999,3.9005
1,326,140,488,523,620.864,3.9135
2,565,139,72,576,625.019,3.8914999999999997
4,924,100,48,548,623.9385,3.801
5,1043,259,61,549,625.1135,3.8209999999999997
6,1323,219,185,405,629.0815,3.984
7,1622,379,265,189,629.6455,4.115499999999999
8,2140,160,72,205,636.9725,3.7744999999999997
9,2379,219,57,203,633.4870000000001,3.7555000000000005
10,2619,419,264,180,632.8744999999999,3.8285
11,3057,199,303,163,627.9855,4.0015
12,3276,279,247,183,626.0885,4.093999999999999
13,3615,140,89,570,621.89,4.055
14,3974,120,76,579,620.2415000000001,4.0600000000000005
15,4253,299,99,588,608.462,4.009
16,4712,399,84,593,603.414,4.0135000000000005
17,5210,419,78,600,610.7470000000001,3.9795
18,5649,758,87,621,610.6524999999999,3.9619999999999997
19,6427,100,60,657,610.0725,4.0495
20,6765,160,59,635,609.0315,4.026
21,7045,180,84,654,605.4665,4.1245
22,7304,219,73,655,605.2615,4.168
23,8002,139,39,628,604.6044999999999,3.8609999999999998
24,8181,359,24,630,610.152,3.925
25,8560,120,16,636,608.935,3.7715
26,8699,479,22,638,608.86,3.8725
27,9278,120,40,653,609.639,3.9415
28,10255,219,65,656,603.9034999999999,3.8785
29,10514,140,54,653,599.9549999999999,4.0455
30,10992,279,80,652,599.9845,3.9679999999999995
31,11949,100,73,652,598.7895,4.118
32,12268,100,29,626,596.211,3.9645
33,12547,219,81,630,597.2470000000001,4.0105
34,12787,160,116,636,596.1865,3.8854999999999995
35,13046,120,43,645,595.9645,3.9345
36,13245,379,26,630,596.7295,3.959
37,13644,180,27,632,598.1865,3.9770000000000003
38,14202,279,86,663,594.4465,3.8899999999999997
39,14561,120,71,669,593.8309999999999,3.8804999999999996
40,14900,120,44,661,594.4135,3.918
41,15059,120,28,656,602.053,3.9545000000000003
42,15658,399,84,586,593.5045,3.9404999999999997
43,16136,140,67,570,602.545,3.6975
44,16655,319,47,559,621.6395,3.7344999999999997
47,18349,239,729,546,630.6234999999999,3.6470000000000002
48,19167,618,62,582,632.6035,3.7904999999999998
49,20024,160,65,580,642.32,3.8689999999999998
50,20203,159,32,545,629.1030000000001,4.0025
51,20443,100,175,239,619.239,3.9444999999999997
52,20562,120,254,189,621.741,4.0075
53,20861,319,49,194,619.498,3.8275
54,21220,758,269,173,629.2719999999999,3.7830000000000004
55,22197,199,576,452,631.845,3.8819999999999997
56,22556,120,122,472,626.2055,3.8514999999999997
57,22795,239,79,363,625.6814999999999,3.8605
58,23054,100,82,354,627.9665,3.8834999999999997
59,23174,678,164,337,627.4085,3.9015
60,23872,199,241,331,628.519,3.7439999999999998
61,24231,140,535,301,628.6685,3.7844999999999995
62,24390,259,535,302,631.2505,3.7935
63,25008,120,687,308,631.3755000000001,3.562
66,25447,120,901,297,627.131,3.567
67,25666,160,113,192,626.796,3.588
68,25846,180,60,211,622.867,3.5535
69,26045,698,254,197,624.962,3.6129999999999995
70,26783,399,50,204,628.3185000000001,3.6775
71,27301,100,48,587,628.4984999999999,3.5885
72,27540,239,62,569,621.2695,3.6435000000000004
73,27839,538,76,654,620.579,3.802
74,28398,379,32,635,617.351,3.862
75,28836,100,28,654,618.1815,4.022
76,29036,379,35,644,611.8960000000001,4.1555
77,29494,179,40,652,611.5115,4.127000000000001
79,30352,279,229,185,616.0605,4.112
80,30691,339,70,570,617.876,3.881
81,31109,439,74,607,619.2815,3.743
82,31588,239,77,624,612.77,3.793
83,31847,399,80,656,612.8015,3.7385
84,32385,140,128,668,611.106,3.8434999999999997
85,32585,159,195,224,611.5654999999999,3.936
86,32764,459,245,199,615.3820000000001,3.934
87,33262,498,54,207,616.845,3.839
88,33940,319,58,647,616.76,3.9665
89,34558,299,707,569,618.4304999999999,3.992
91,35256,219,717,613,617.5605,3.8895
92,35755,180,680,623,614.759,3.862
93,36353,159,769,643,615.7225000000001,4.07
96,37429,120,838,656,624.7905,4.032500000000001
97,37569,140,850,644,630.9865,4.047000000000001
98,37728,140,751,692,632.2284999999999,3.9974999999999996
99,38267,100,800,681,625.8779999999999,3.9050000000000002
100,38885,159,750,670,628.1585,3.8145000000000002
101,39324,120,775,679,628.4805,3.8745000000000003
102,39523,120,837,695,630.328,3.998
103,40041,259,80,703,628.8415,3.803
104,40420,140,87,728,618.5609999999999,3.6585
105,40679,359,104,716,619.5185,3.5725
106,41158,160,85,742,618.297,3.8114999999999997
107,41337,179,109,743,624.152,3.8205
108,41676,120,795,635,612.1015,3.6675
110,41935,179,756,670,627.1424999999999,4.099
111,42175,140,743,681,626.0775,3.971
112,42832,120,832,681,626.8855,3.9139999999999997
113,43650,140,811,634,622.6065000000001,3.7455
114,44248,100,750,642,620.9639999999999,3.8505000000000003
115,44607,100,260,239,618.178,3.8200000000000003
116,44727,818,250,208,619.0345,3.8145
117,45564,718,434,199,625.2365,3.471
118,46302,937,608,204,625.914,3.886
119,47398,379,513,217,622.8595,3.9109999999999996
120,47797,239,478,180,623.738,3.8735
121,48056,479,441,173,623.1635,3.9505
122,48554,140,442,177,620.7515000000001,3.8105
123,48714,199,327,180,620.236,3.9435000000000002
124,48933,458,248,184,619.7735,3.9135
125,49412,159,294,188,618.2935,3.8679999999999994
126,49950,279,714,565,621.969,3.8365
127,50548,219,728,553,620.1525,3.6705
128,50788,100,714,655,616.4010000000001,3.6799999999999997
129,50927,239,701,618,612.8885,3.7590000000000003
130,51186,140,686,618,609.483,3.7735000000000003
132,51725,100,684,615,609.9179999999999,3.8815
133,52103,100,81,585,609.994,3.8579999999999997
134,52462,538,61,575,601.4765,3.7775
135,53080,179,47,651,600.4785,3.8525
136,53320,439,31,644,595.104,3.8025
137,53838,120,71,638,601.2935,3.8385
138,53978,319,30,639,600.978,4.004
139,54336,179,98,638,599.8145,3.8720000000000003
140,54536,279,91,641,597.763,3.8579999999999997
141,54974,379,25,643,597.7185,3.9065000000000003
142,55373,279,23,649,596.797,3.8395
