,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,66,199,635,343,667.151,2.6345
1,465,199,713,547,664.5835,2.729
2,704,100,657,484,664.4525,2.582
3,1004,119,319,228,670.5725,2.3955
4,1263,479,535,232,669.118,2.4939999999999998
5,1801,140,345,237,659.6545,2.7415000000000003
6,2040,100,133,216,670.8074999999999,2.7645
7,2160,259,92,226,668.8305,2.873
8,2459,498,276,222,650.4025,2.7219999999999995
9,3177,100,54,554,633.5655,2.6795
10,3296,578,51,576,650.7805000000001,2.7824999999999998
11,3914,180,43,583,645.845,2.864
12,4174,259,34,577,644.9590000000001,2.893
13,4453,140,42,586,643.053,3.034
14,4871,160,33,585,656.888,3.064
15,5071,279,48,581,645.3025,3.0069999999999997
16,5450,897,125,617,310.6275,0.8615000000000002
17,6686,100,97,545,643.6175000000001,2.681
18,6805,199,102,590,644.0545,2.5874999999999995
19,7104,219,126,608,309.4065,0.8899999999999999
20,7344,140,130,641,619.825,2.6435000000000004
21,8002,379,94,217,645.3715,2.5915
22,8699,339,98,556,641.8405,2.5945
23,9158,100,669,579,613.268,2.638
24,9278,359,673,569,613.1095,2.6715
25,9656,279,731,587,611.389,2.8205
26,9975,160,697,580,612.971,2.7975
27,10255,140,754,581,610.9325,2.9055
28,10494,140,724,571,610.063,2.8665000000000003
29,10653,139,697,579,611.1705,2.8554999999999997
30,10813,319,683,583,611.4935,2.825
31,11152,120,687,589,609.3965000000001,2.879
32,11451,239,696,596,609.449,2.8890000000000002
33,11710,219,758,616,608.2794999999999,2.7685
34,11949,120,760,614,608.5965,2.614
35,12208,140,769,628,609.9755,2.653
36,12767,100,709,636,607.893,2.593
37,13086,140,752,613,606.829,2.6975
38,13265,279,762,608,605.049,2.6654999999999998
39,13903,100,108,597,628.2655,2.7830000000000004
40,14242,120,116,592,628.563,2.678
41,14382,120,132,627,615.9375,2.7104999999999997
42,14681,120,129,600,616.531,2.6020000000000003
43,14880,179,104,623,631.7855,2.7345
44,15359,339,760,627,602.102,2.8440000000000003
45,15797,180,740,594,600.9865,2.9335
46,15997,179,760,619,600.486,2.961
47,16196,180,754,599,601.071,3.1135
48,16535,658,758,628,601.337,3.016
49,17213,179,754,637,602.3615,2.8579999999999997
50,17472,120,189,592,607.594,2.8745000000000003
51,17611,199,120,599,608.0015,2.7855
52,18030,140,154,233,624.553,2.7115
53,18190,140,97,238,625.4675,2.6765
54,18369,199,314,255,624.1735000000001,2.654
55,18708,219,528,252,620.4625,2.6689999999999996
56,19007,458,516,260,617.2225,2.8715
57,19486,140,597,303,609.3595,2.9205
58,19645,798,660,275,610.561,2.8485000000000005
59,20462,160,628,292,602.798,2.5549999999999997
60,20642,638,577,299,601.4749999999999,2.5015
61,21300,638,514,258,600.172,2.705
62,21978,120,680,310,606.653,2.7515
63,22277,120,746,300,607.8365,2.7395
64,22416,160,676,309,606.4749999999999,2.7344999999999997
65,22676,100,804,260,613.4929999999999,2.6945
66,22795,120,465,280,608.2265,2.583
67,23094,199,117,263,618.829,2.6445
68,23672,120,289,273,620.1305,2.5825
69,23852,339,89,235,625.046,2.65
70,24251,219,500,301,616.9935,2.7375
71,24570,100,187,569,622.4235,2.9125
72,24869,160,98,572,615.2004999999999,2.9539999999999997
73,25048,219,138,636,603.4195,2.849
74,25287,180,138,634,601.9485,2.7830000000000004
75,25487,140,142,647,614.462,2.9
76,25686,100,118,649,606.5405000000001,2.6979999999999995
77,26204,140,195,632,604.435,2.569
78,26364,379,78,620,603.7995000000001,2.5315
79,26783,120,129,659,607.6105,2.6445
80,27441,160,101,612,635.5225,2.7535
81,27620,120,102,576,632.437,2.7685000000000004
82,27760,219,119,596,621.4455,2.828
83,28158,518,92,604,619.5509999999999,2.7039999999999997
84,28956,100,105,556,636.909,2.8150000000000004
85,29235,279,129,619,603.4625,2.6239999999999997
86,30072,219,118,615,621.4745,2.783
87,30511,100,109,615,629.4939999999999,2.973
88,30790,120,65,563,611.7215,2.903
89,30930,199,89,597,302.05400000000003,0.835
90,31308,160,725,591,595.9715000000001,2.7685
91,31508,100,758,606,595.769,2.8655
92,31628,140,763,614,595.7065,2.8095
93,31986,179,88,273,619.691,2.6285
94,32186,100,78,245,616.549,2.6505
95,32325,239,286,261,617.8499999999999,2.5749999999999997
96,32624,239,752,584,604.159,2.6719999999999997
97,32884,219,774,610,598.3535,2.8115
98,33302,199,765,640,597.965,2.652
99,33522,339,769,645,598.2485,2.7855
100,34219,219,753,618,594.44,2.8335000000000004
101,34459,119,692,622,593.981,2.8105
102,34598,279,733,623,594.7775,2.7005
103,34917,558,768,616,593.1475,2.752
104,35615,299,783,648,592.063,2.8295
105,35934,339,740,653,595.029,2.8485
106,36293,339,784,656,594.6515,2.9929999999999994
107,36791,140,807,676,297.80400000000003,0.9715
108,36951,140,796,673,594.9955,2.9654999999999996
109,37290,140,764,655,595.2745,2.9365
110,37449,120,746,650,596.4490000000001,2.8015
111,37589,100,745,644,593.4005,2.818
112,37788,140,785,707,594.808,2.8865
113,38247,100,791,675,298.4075,0.8300000000000001
114,38426,219,755,671,597.832,2.7925
115,38665,259,756,670,592.5120000000001,2.9334999999999996
116,38965,140,759,684,595.9145000000001,2.754
117,39124,120,747,669,595.4725000000001,2.8395
118,39264,239,732,620,596.326,2.706
119,39702,598,738,610,591.9395,2.7655
120,40320,399,711,618,593.4535000000001,2.8315
121,40739,140,750,624,592.5515,2.8765
122,40898,140,760,616,591.9265,2.9105
123,41058,279,766,620,591.612,2.8609999999999998
124,41596,100,767,689,593.8705,2.8335
125,41895,100,773,657,297.871,0.8174999999999999
126,42194,100,738,606,592.9835,2.6105
127,42314,379,724,607,298.29150000000004,0.79
128,42812,160,759,688,300.4905,0.8185
129,43231,160,740,664,593.1965,2.7565
130,43590,180,804,687,594.3915,2.8005
131,43789,100,871,682,593.9480000000001,2.7055
132,43909,160,743,688,595.2455,2.6955
133,44248,120,693,704,593.884,2.757
134,44427,140,772,707,592.7835,2.938
135,44607,100,771,716,300.0065,0.8594999999999999
136,44786,120,761,750,594.7059999999999,3.034
137,45883,100,747,817,597.6669999999999,2.633
138,46361,180,752,666,594.828,2.6585
139,46640,179,797,674,596.4795,2.675
140,47159,179,766,868,600.1990000000001,2.8025
141,48255,179,139,602,605.064,2.6915
142,48455,100,109,600,611.4845,2.7704999999999997
143,49073,179,105,581,612.8015,2.626
144,49671,219,147,656,616.017,2.8075
145,50169,120,68,625,616.441,2.8795
146,50568,199,118,615,599.961,2.815
147,51007,498,105,622,611.287,2.9225000000000003
148,51525,160,149,652,608.9735000000001,2.7935
149,51804,478,139,670,597.8385000000001,2.798
150,52343,199,217,664,597.511,2.8449999999999998
151,52602,100,92,596,607.2535,2.7685
152,53200,140,142,665,309.9995,1.071
153,53718,199,75,624,612.9475,2.844
154,53957,259,134,666,608.5675,2.8209999999999997
155,54237,159,139,668,594.995,2.8385
156,54575,519,129,667,598.9685,2.7
157,55114,120,96,651,598.3125,2.706
158,55253,259,123,637,607.4090000000001,2.8145
159,55533,100,80,618,598.857,2.832
160,55772,239,83,629,605.5875,2.9005
161,56210,299,150,652,603.5655,2.9654999999999996
162,56669,439,94,624,595.0935,2.739
163,57247,179,54,603,605.8934999999999,2.8175
164,57566,199,127,633,605.2445,2.6799999999999997
165,57785,100,90,607,619.3745,2.8255
166,58264,319,72,604,604.7874999999999,2.88
167,58762,120,60,582,605.6754999999999,2.763
168,59002,120,114,599,606.4884999999999,2.6885000000000003
169,59321,179,84,619,599.2375,2.7095
170,59680,139,211,640,596.1115,2.7615
171,59919,140,146,672,595.7085,2.7675
172,60397,100,76,585,606.4225,2.595
173,60517,179,83,585,299.14799999999997,0.7329999999999999
174,60876,140,75,575,626.6075,2.8645
175,61255,140,129,635,594.351,2.7335
176,61414,199,118,621,595.0215000000001,2.7595
177,61633,140,106,615,597.4639999999999,2.8145
178,61793,100,111,633,600.106,2.6005000000000003
179,62032,140,109,596,618.6279999999999,2.7169999999999996
180,62192,219,83,608,607.3634999999999,2.6265
181,62790,199,162,645,591.204,2.8320000000000003
182,63009,100,84,590,596.938,2.7785
183,63288,120,114,613,297.491,0.839
184,63488,180,156,324,296.001,0.7955000000000001
185,63787,200,115,237,602.797,2.8125
186,64584,279,504,271,294.066,0.8244999999999998
187,64983,379,648,298,295.6085,0.821
188,65402,259,643,302,591.6155,2.7655000000000003
189,65780,837,646,300,592.2695,2.9905
190,66638,120,650,304,595.5635,2.7075
191,66777,817,645,298,596.6405,2.7795000000000005
192,67615,239,604,309,592.107,2.7055
193,67974,279,639,273,294.9765,0.8525
194,68273,299,636,295,588.845,2.7595
195,68612,159,508,255,590.264,2.7640000000000002
196,68831,219,493,264,293.8455,0.831
197,69190,459,641,269,589.5315,2.6334999999999997
198,69668,160,509,270,292.961,0.8034999999999999
199,69987,239,491,280,596.179,2.88
200,70526,100,525,259,604.1685,2.5665
201,70785,180,659,271,593.3824999999999,2.5444999999999998
202,71183,120,628,274,589.02,2.595
203,71323,419,630,274,588.6695,2.621
204,71861,957,639,288,587.5375,2.6470000000000002
205,72878,259,524,284,586.844,2.7139999999999995
206,74234,100,512,262,304.64599999999996,0.8755000000000002
207,74354,160,510,279,618.8015,2.904
208,74633,379,506,296,298.75,0.8585
209,75131,199,303,279,623.4525,3.001
210,75669,159,625,289,621.5585000000001,2.992
211,75889,140,592,296,612.226,3.0345000000000004
212,76347,120,343,225,315.47700000000003,1.165
213,77205,638,629,286,604.2295,2.8360000000000003
214,78022,100,536,294,616.8309999999999,2.9059999999999997
215,78261,100,499,276,304.894,0.825
216,78481,140,664,302,617.3775,2.8685
217,78939,319,503,255,305.8245,0.9490000000000001
218,79298,259,283,267,626.919,2.715
219,79577,339,514,267,636.0775,2.7065
220,79936,160,631,296,624.2769999999999,2.7785
221,80116,459,646,284,628.865,2.752
222,80734,120,363,248,636.982,2.9610000000000003
223,80913,140,290,201,645.976,3.0420000000000003
224,81112,120,300,268,631.7484999999999,3.024
225,81272,239,551,260,632.4105,3.069
226,81531,199,632,273,632.528,2.87
227,81770,199,523,269,627.9259999999999,2.834
228,82029,180,316,273,628.4670000000001,2.9444999999999997
229,82229,120,298,268,610.9525,2.7805
230,82528,120,588,254,624.2475,2.8440000000000003
231,82667,459,629,274,617.4984999999999,2.7255000000000003
232,83146,299,503,256,617.1875,2.684
233,83465,179,618,291,614.013,2.6965
234,83824,219,595,257,607.1835,2.7139999999999995
235,84143,239,498,267,635.095,2.7760000000000002
236,84522,160,534,263,635.4585,2.8335
237,84701,279,504,261,648.3105,2.887
238,85020,200,610,275,650.1285,2.9355
239,85678,100,531,331,650.8910000000001,3.0885
240,85798,179,528,286,642.9,2.8449999999999998
241,85997,1117,499,265,650.175,2.875
242,87133,120,533,278,651.5804999999999,2.9044999999999996
243,87373,1216,490,270,654.923,2.9185
244,88709,299,501,254,640.097,2.718
245,89028,259,534,287,634.88,2.6845
246,89307,479,499,283,625.751,2.6205
247,89805,180,625,305,617.3035,2.6399999999999997
248,90024,120,355,266,614.6445,2.6719999999999997
249,90164,159,301,273,618.1275,2.683
250,90403,100,126,253,623.5625,2.8055000000000003
251,90583,119,70,257,611.9794999999999,2.745
252,90722,100,168,268,617.3425,2.8280000000000003
253,90902,120,331,275,605.643,2.7675
