,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,102,140,749,305,741.566,3.6594999999999995
1,421,140,684,432,744.197,3.5415
2,1219,120,688,279,741.0819999999999,3.6224999999999996
3,1498,160,546,216,740.4125,3.434
4,1678,179,515,195,727.9839999999999,3.3709999999999996
5,1917,259,301,212,726.664,3.4145000000000003
6,2236,140,138,209,724.878,3.3085
7,2535,140,96,210,721.155,3.3209999999999997
8,2734,379,302,207,724.8975,3.426
9,3372,179,133,564,686.7570000000001,3.4705000000000004
10,3572,359,87,556,670.021,3.5285
11,3950,299,115,581,644.9235,3.4210000000000003
12,4329,319,177,577,645.48,3.4175
13,4668,399,99,581,643.0464999999999,3.395
14,5087,359,138,574,637.6735,3.423
15,5466,239,184,569,632.202,3.492
16,5844,100,253,568,635.4449999999999,3.432
17,6044,159,320,565,635.5445,3.425
18,6502,139,736,556,639.6700000000001,3.4215
19,6861,100,778,568,639.452,3.3114999999999997
20,7320,180,264,227,638.36,3.2829999999999995
21,8057,180,144,508,645.8045,3.175
22,8277,120,76,500,645.612,3.2239999999999998
23,8536,379,73,355,640.3655,3.277
24,8935,459,53,347,632.631,3.081
25,9633,159,88,228,635.5055,3.1995000000000005
26,9912,219,287,207,636.933,3.326
27,10948,678,51,577,640.393,3.2944999999999998
28,11646,100,48,586,638.2815,3.295
29,11766,738,46,580,644.7035000000001,3.3099999999999996
30,12663,219,115,584,640.8019999999999,3.4930000000000003
31,12902,179,76,580,638.625,3.379
32,13122,100,83,591,638.6675,3.355
33,13341,140,63,529,638.3924999999999,3.3495
34,13500,100,68,322,632.9580000000001,3.246
35,13620,279,58,328,631.1025,3.224
36,13939,140,113,151,630.6990000000001,3.3205
37,14099,100,88,155,316.449,1.0830000000000002
38,14218,279,99,201,631.289,3.268
39,14597,100,99,208,316.16650000000004,1.0085
40,14936,199,128,602,632.2280000000001,3.294
41,15155,120,103,589,639.717,3.299
42,15355,718,59,581,638.486,3.404
43,16092,140,107,579,638.9704999999999,3.306
44,16292,279,113,235,635.2965,3.3
45,16591,179,98,244,631.5264999999999,3.3345
46,16890,140,272,220,634.5805,3.3095
47,17049,638,318,204,636.0745,3.292
48,17707,180,278,224,638.1045,3.241
49,17927,140,106,227,637.4585,3.13
50,18106,160,111,229,633.125,3.1285
51,18305,319,324,212,631.698,3.1574999999999998
52,18684,120,603,371,640.2669999999999,3.3150000000000004
53,18884,199,693,540,640.0195,3.2645
54,19103,139,691,551,637.956,3.575
55,19422,139,688,580,638.3105,3.7215
56,19581,120,663,561,318.866,1.1280000000000001
57,19721,339,668,563,640.9159999999999,3.254
58,20219,120,665,559,641.809,3.2125
59,20558,100,715,557,644.595,3.2529999999999997
60,20917,160,770,550,641.404,3.4640000000000004
61,21256,120,717,575,642.317,3.4105
62,21396,160,775,584,642.2695000000001,3.312
63,21655,199,699,576,641.575,3.451
64,21874,259,679,586,641.6324999999999,3.3685
65,22971,100,732,572,644.3005,3.4185
66,23250,180,756,593,643.855,3.4154999999999998
67,23848,120,752,610,642.375,3.4145
68,24107,219,759,637,643.1175000000001,3.3525
69,24606,120,705,641,641.989,3.2945
70,24745,279,700,620,641.8615,3.3965
71,25104,239,727,633,642.0635,3.363
72,25742,120,112,622,637.4425,3.1835000000000004
73,25882,199,110,600,636.9594999999999,3.2670000000000003
74,26161,160,72,593,634.8705,3.0195
75,26400,120,68,600,635.5635,3.211
76,26560,498,67,594,635.0035,3.1705
77,27078,399,114,595,635.3395,3.2620000000000005
78,27536,179,133,605,636.9105,3.5215
79,27736,199,149,649,636.7139999999999,3.407
80,27975,179,148,647,638.4459999999999,3.2645
81,28234,140,766,639,642.219,3.3810000000000002
82,28453,180,115,573,642.3295,3.2590000000000003
83,28673,100,113,581,635.0419999999999,3.3834999999999997
84,29072,199,766,656,645.3865000000001,3.2190000000000003
85,29630,219,708,634,642.2715000000001,3.415
86,30228,199,762,605,643.9259999999999,3.459
87,30567,140,151,613,637.5745,3.072
88,30926,100,216,186,633.6415,3.138
89,31125,179,284,217,637.436,2.99
90,31325,239,523,207,642.277,3.2235000000000005
91,31584,758,531,216,641.2825,3.252
92,32421,1794,641,220,643.448,3.1055
93,34255,239,513,230,641.852,3.1555
94,34515,479,562,252,642.684,3.2335000000000003
95,35013,877,510,223,317.442,1.0134999999999998
96,35930,179,290,232,643.86,3.184
97,36209,140,112,250,637.9449999999999,3.144
98,36608,199,285,235,639.8685,3.1835000000000004
99,36847,279,494,222,640.7495,3.1025
100,37286,140,117,257,632.1415,3.073
101,37505,120,269,235,641.0535,3.1935
102,37824,120,280,262,640.3505,3.0300000000000002
103,38103,618,68,581,640.2665,3.2184999999999997
104,38841,179,101,622,320.11,1.0630000000000002
105,39140,299,147,638,640.5985,3.346
106,39539,140,709,639,647.2860000000001,3.4000000000000004
107,40057,159,740,659,645.39,3.3955
108,40595,179,744,604,644.107,3.404
109,41174,140,730,589,644.226,3.333
110,41333,219,724,589,321.4055,1.0685
111,42071,239,706,584,644.5495000000001,3.2794999999999996
112,42529,279,108,608,637.653,3.1185
113,42829,199,120,608,637.1265,3.2215
114,43148,160,155,631,637.3589999999999,3.1624999999999996
115,43526,199,127,640,639.0699999999999,3.2424999999999997
116,43825,179,131,153,628.571,3.154
117,44025,718,114,229,632.819,3.1550000000000002
118,45341,100,115,602,637.235,3.2585
119,45460,658,80,572,635.6935000000001,3.328
120,46337,718,68,568,317.7075,1.001
121,47175,339,90,621,636.8515,3.3064999999999998
122,47574,100,152,630,636.0635,3.254
123,47952,160,185,609,639.7014999999999,3.2815000000000003
124,48172,239,166,622,640.8195000000001,3.223
125,48431,419,135,633,637.895,3.2085000000000004
126,48870,100,128,653,639.1535,3.2119999999999997
127,48989,279,220,649,638.5055,3.238
128,49428,120,132,651,637.9725000000001,3.1310000000000002
129,49567,140,91,630,638.097,3.191
130,49727,319,85,617,637.42,3.066
131,50066,180,116,609,635.89,3.1315
132,50265,160,82,608,636.045,3.1415
133,50445,259,77,603,634.5440000000001,3.2515
134,50744,479,73,605,634.2345,3.1254999999999997
135,51262,339,127,605,635.7795,3.1855
136,51621,239,144,618,636.836,3.2305
137,51880,259,137,631,637.0405000000001,3.2775
138,52159,199,102,628,318.9855,1.1365
139,52379,179,103,626,317.7375,1.121
140,52578,518,99,607,636.718,3.222
141,53276,219,118,610,635.1995,3.2225
142,53535,259,141,628,637.2819999999999,3.1959999999999997
143,53934,219,108,632,637.7125000000001,3.242
144,54651,239,132,624,637.1514999999999,3.176
145,55030,459,83,639,634.984,3.1705
146,55509,199,145,639,634.483,3.177
147,55828,199,138,651,640.9095,3.2895
148,56047,339,139,669,323.125,1.2065000000000001
149,56406,538,138,665,634.9369999999999,3.3365
150,56964,140,144,641,635.6905,3.2535
151,57124,219,112,645,322.2445,1.1384999999999998
152,57522,100,92,677,317.07849999999996,1.126
153,57642,199,95,676,636.9955,3.2475
154,58001,120,92,676,316.9355,1.159
155,58141,139,102,684,322.41,1.1780000000000002
156,58300,100,137,683,634.4805,3.2675
157,58420,119,135,692,635.521,3.253
158,58639,100,156,710,635.972,3.3310000000000004
159,58818,259,161,726,637.062,3.249
160,59297,140,163,760,318.593,1.1415
161,59556,179,162,701,318.5,1.152
162,60054,180,157,709,318.471,1.161
163,60533,359,133,716,637.4770000000001,3.226
164,60912,459,103,682,634.365,3.3005
165,61390,180,108,683,633.5435,3.25
166,61610,359,98,638,633.1105,3.2145
167,61988,199,94,644,633.273,3.231
168,62327,100,96,649,631.7560000000001,3.181
169,62547,119,92,649,632.52,3.1895
170,62806,160,125,688,634.02,3.215
171,63085,199,106,649,633.774,3.1285
172,63304,259,102,652,638.1324999999999,3.3015
173,63583,199,131,664,639.248,3.389
174,63823,160,130,655,633.8855000000001,3.2615
175,64082,140,170,669,634.03,3.3365
176,64341,259,243,661,634.636,3.2960000000000003
177,64879,140,118,727,634.777,3.3255
178,65039,160,101,687,634.769,3.215
179,65398,299,79,694,633.673,3.324
180,65797,180,210,701,635.121,3.1755
181,66076,299,135,708,632.328,3.1845000000000003
182,66395,120,130,703,633.8454999999999,3.2275
183,66574,120,134,703,632.6785,3.2435
184,66714,179,85,703,316.4015,1.171
185,66913,160,82,710,630.7829999999999,3.2365000000000004
186,67092,180,96,718,629.524,3.12
187,67491,100,170,727,633.2719999999999,3.3365
188,67730,239,165,753,632.143,3.248
189,68129,179,128,724,638.174,3.3535
190,68428,160,110,721,635.435,3.3049999999999997
191,68787,219,168,743,633.825,3.3875
192,69086,219,191,759,632.3745,3.367
193,69525,259,138,764,632.8885,3.26
194,69884,120,191,748,631.9110000000001,3.2800000000000002
195,70083,179,205,741,632.5029999999999,3.3360000000000003
196,70382,160,193,759,632.812,3.2155000000000005
197,70861,279,137,748,628.5815,3.2095
198,71778,100,225,754,631.1469999999999,3.3475
199,71997,180,299,762,634.635,3.3579999999999997
200,72216,179,141,772,634.821,3.339
201,72515,319,146,769,630.5445,3.3795
202,72894,100,179,780,628.8544999999999,3.4765
203,73094,239,207,796,628.6949999999999,3.4669999999999996
204,73632,140,145,746,313.96049999999997,1.2080000000000002
205,73911,160,137,755,626.4385,3.3469999999999995
206,74090,179,139,751,626.5160000000001,3.317
207,74370,259,142,749,313.4945,1.1175
208,74649,538,141,764,627.3875,3.1635
209,75247,100,142,769,628.6595,3.208
210,75367,179,139,782,314.3815,1.1395
211,76064,179,194,798,315.099,1.193
212,77201,140,128,794,626.467,3.235
213,77480,239,120,812,626.5375,3.3069999999999995
214,77938,100,171,811,629.0835,3.356
215,78457,179,164,836,314.3535,1.234
216,78656,120,150,844,313.16900000000004,1.204
217,78836,100,139,823,627.0820000000001,3.3305
218,79095,120,210,842,626.297,3.417
219,79274,239,283,824,628.2909999999999,3.48
220,79573,239,328,826,316.5115,1.2690000000000001
221,80152,120,281,839,315.4925,1.2585
222,80630,219,124,822,625.096,3.2955
223,80989,319,135,742,624.7384999999999,3.2575000000000003
224,81368,140,122,738,625.2584999999999,3.1525
225,81527,120,103,716,318.2865,1.1325
226,81747,100,108,721,317.986,1.1740000000000002
227,81966,140,114,722,311.8785,1.107
228,82225,439,134,751,625.4065,3.2045
229,83022,239,124,731,312.3205,1.1325
230,83282,339,92,709,624.3835,3.2569999999999997
231,83740,259,136,704,621.972,3.2495
232,84019,179,159,700,625.21,3.176
233,84358,120,84,681,624.5065,3.176
234,84558,140,83,687,623.431,3.1959999999999997
235,84737,179,77,688,621.585,3.117
236,84937,120,122,685,621.864,3.088
237,85076,139,112,692,629.554,3.34
238,85236,100,111,691,622.749,3.2895
239,85355,140,112,702,310.84,1.0695
240,85614,179,93,678,623.2165,3.1479999999999997
241,85834,379,87,677,627.9385,3.2045
242,86272,180,92,648,618.329,3.1485
243,86532,120,126,620,617.6610000000001,3.1875
244,87110,160,127,701,629.191,3.2664999999999997
245,87688,379,95,675,625.0840000000001,3.061
246,88246,180,120,684,623.372,3.1639999999999997
247,88525,140,152,688,625.805,3.1685
248,88685,479,160,729,631.578,3.25
249,89622,140,175,681,637.378,3.3765
250,89781,199,118,686,631.6845,3.3255
251,90080,299,99,684,625.056,3.3875
252,90419,100,98,679,624.6890000000001,3.2745
253,90539,160,102,685,623.8755000000001,3.1495
254,90838,259,131,651,632.769,3.2455
255,91177,120,95,666,629.6435,3.245
256,91516,139,210,656,626.8885,3.2405
257,91695,100,218,652,631.2974999999999,3.288
258,91935,120,145,685,626.4770000000001,3.2925
259,92074,100,134,671,631.8405,3.2445000000000004
260,92433,140,116,689,629.2725,3.1955
261,92592,100,113,691,630.0805,3.2885
262,92812,160,106,691,626.4395,3.1775
263,92991,120,110,692,624.6210000000001,3.328
264,93131,179,114,698,625.9670000000001,3.309
265,93490,299,107,697,629.717,3.2895000000000003
266,93928,219,79,258,617.706,3.197
267,94168,180,119,259,620.0450000000001,3.0965000000000003
268,95005,100,138,675,632.6514999999999,3.2764999999999995
269,95125,140,136,686,626.7655,3.2755
270,95284,100,149,687,626.7425000000001,3.2775
271,95683,140,185,710,628.9209999999999,3.3585
272,95842,219,114,702,626.2249999999999,3.39
273,96121,140,105,686,623.963,3.2135
274,96321,100,113,688,625.258,3.285
275,96580,120,116,663,624.9680000000001,3.2065
276,96720,279,104,659,313.2275,1.1505
277,97039,140,84,649,623.7045,3.1985
278,97338,120,65,277,617.9085,3.1875
279,97477,199,109,266,618.7555,3.2485
280,98095,319,139,663,620.7085,3.0865
281,98434,179,108,671,623.565,3.2765000000000004
282,98634,379,97,663,622.863,3.2605
283,99032,199,130,657,622.515,3.1770000000000005
284,99331,199,86,664,622.3285000000001,3.11
285,99750,159,108,665,311.644,1.165
286,99930,279,100,654,621.9369999999999,3.1710000000000003
287,100229,100,126,670,623.354,3.209
288,100348,160,130,659,628.212,3.15
289,100548,379,115,660,626.2605,3.2754999999999996
290,100966,259,242,650,311.36,1.2
291,101265,199,156,677,625.0575,3.2975
292,101624,219,179,689,630.023,3.2295
293,101923,120,168,705,623.8420000000001,3.3555
294,102162,239,185,702,625.1735,3.3035000000000005
295,102661,159,127,683,625.5515,3.414
296,102840,299,131,697,629.593,3.4
297,103159,279,128,695,622.634,3.4219999999999997
298,103618,100,210,682,616.8315,3.2439999999999998
299,103738,239,187,697,612.12,3.298
300,104136,100,191,691,296.6105,1.165
301,104455,159,266,701,585.8765,3.345
302,106030,100,176,731,294.535,1.2505000000000002
303,106329,159,173,725,292.4545,1.2305000000000001
304,108004,159,238,750,296.395,1.2485
305,110496,100,218,783,300.6825,1.2545
306,110716,100,223,778,294.9155,1.179
307,110875,140,261,778,586.88,3.3200000000000003
308,111872,120,303,785,595.439,3.275
309,112012,140,304,789,295.3575,1.0955000000000001
310,112211,140,292,803,296.038,1.2415
311,112371,199,212,786,583.542,3.42
312,113268,100,261,835,594.0565,3.321
313,114424,100,379,836,299.81,1.2175
314,116677,120,212,772,596.5335,3.243
315,116916,179,219,767,300.7335,1.2075
316,117475,140,212,775,301.127,1.266
317,117714,100,218,776,590.9404999999999,3.301
318,118990,120,158,725,595.955,3.3560000000000003
319,119189,160,158,725,294.66,1.1835
320,119488,120,143,697,594.9815,3.2615
321,119688,179,145,711,588.939,3.2145
322,119887,100,155,709,596.837,3.254
323,120585,120,112,677,300.4875,1.1855000000000002
324,120724,179,109,675,300.1815,1.2294999999999998
325,121362,120,185,687,590.2940000000001,3.3115
326,121582,160,146,692,295.5075,1.1975
327,121781,100,130,700,300.11650000000003,1.146
328,121921,179,118,685,293.906,1.1875
329,122200,159,153,665,589.367,3.123
330,122459,100,182,665,301.4505,1.1705
331,123177,179,123,699,591.059,3.3535
332,123476,120,121,696,593.345,3.2925
333,123755,179,122,693,593.8299999999999,3.1155
334,124114,120,168,690,592.9925000000001,3.3415
335,125370,100,158,714,300.1145,1.28
336,125669,279,161,735,296.4495,1.129
337,126108,219,186,756,301.92900000000003,1.2925
338,126407,160,171,745,610.265,3.3194999999999997
339,126805,219,140,725,624.4555,3.3019999999999996
340,127045,140,186,744,637.3199999999999,3.3075
341,127344,219,105,692,637.0880000000001,3.293
342,127822,259,80,248,603.8895,3.1109999999999998
343,128241,319,101,224,292.226,1.0125
344,128600,279,289,225,294.3005,1.051
345,128899,100,308,161,607.6455,3.0715
346,129038,199,313,191,296.9695,1.0019999999999998
347,129297,120,188,518,599.6595,3.205
348,129517,100,51,428,588.6855,3.2065
349,129696,339,45,339,579.281,3.2215000000000003
350,150850,199,124,606,582.804,3.2939999999999996
