,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,4281,100,160,386,753.935,3.1825
1,4899,140,472,727,756.493,3.4270000000000005
2,5198,120,447,760,757.3245,3.3434999999999997
3,7192,120,67,183,750.8209999999999,3.299
4,7531,120,242,208,374.93949999999995,1.107
5,7750,199,288,214,378.267,1.1580000000000001
6,8568,100,685,554,758.3575,3.484
7,8927,120,162,198,752.7775,3.3760000000000003
8,9146,100,76,184,375.7195,1.084
9,9425,179,255,212,752.2985,3.3834999999999997
10,10342,159,100,237,753.4535,3.471
11,10920,179,255,241,373.69949999999994,1.1380000000000001
12,11518,100,269,247,374.37800000000004,1.1769999999999998
13,11778,120,269,244,751.252,3.376
14,11937,159,278,251,753.065,3.3385000000000002
15,12137,179,273,250,754.6275,3.3644999999999996
16,12336,159,275,259,755.355,3.4335
17,12535,120,263,272,755.3454999999999,3.3725
18,12715,100,284,261,755.165,3.4215
19,13133,259,264,267,753.4770000000001,3.4005
20,14050,100,108,211,753.307,3.416
21,14210,120,102,216,750.8464999999999,3.3585000000000003
22,14569,319,73,208,753.0045,3.265
23,15625,160,242,207,755.259,3.4625
24,15905,180,289,193,376.611,1.131
25,16742,199,262,228,750.0989999999999,3.4035
26,17121,219,256,226,754.8935,3.402
27,17799,299,72,576,378.58050000000003,1.212
28,19115,120,70,273,755.307,3.39
29,19334,140,89,273,752.8245,3.3735
30,19633,140,74,280,754.1379999999999,3.4289999999999994
31,20191,179,72,236,752.8135,3.4139999999999997
32,20590,179,68,220,376.1425,1.1840000000000002
33,20849,120,262,224,754.608,3.374
34,21547,120,256,187,375.5125,1.12
35,22245,120,87,585,758.2615000000001,3.3405
36,23441,120,263,246,375.892,1.1715
37,23999,120,709,583,758.467,3.409
38,24837,219,74,208,751.7945,3.151
39,25873,180,253,239,754.8785,3.4530000000000003
40,27628,100,74,217,378.7385,1.1159999999999999
41,28326,100,251,242,378.25050000000005,1.1244999999999998
42,28445,219,267,240,756.865,3.2255
43,29542,100,93,256,375.3955,1.085
44,29781,140,267,256,757.2159999999999,3.2005
45,31476,120,79,272,374.29400000000004,1.0815000000000001
46,32612,100,257,269,757.116,3.3245
47,32911,339,265,260,378.055,1.124
48,33868,120,59,233,752.9055000000001,3.247
49,35443,159,175,184,376.25050000000005,1.025
50,36062,239,79,177,375.454,1.0844999999999998
51,36839,159,62,177,750.0989999999999,3.3865
52,37138,359,65,194,751.8275,3.5035
53,37537,160,62,183,754.8425,3.5520000000000005
54,38414,180,255,205,374.6265,1.226
55,38733,160,288,202,752.3635000000002,3.4450000000000003
56,38952,100,81,217,752.8220000000001,3.3354999999999997
57,42840,140,60,627,377.26099999999997,1.0590000000000002
58,43000,100,83,600,376.56449999999995,1.1059999999999999
59,44096,100,700,571,377.061,1.07
60,48502,120,693,639,379.72,1.152
61,48841,219,740,640,761.458,3.517
62,49300,119,77,644,377.561,1.183
63,49599,160,42,647,376.2885,1.078
64,50177,100,92,618,378.35699999999997,1.1015000000000001
65,50496,100,73,642,375.528,1.064
66,51912,140,724,645,380.18949999999995,1.0665
67,52171,180,818,635,756.076,3.2279999999999998
68,54683,120,738,685,378.0905,1.141
69,56458,100,91,681,376.2535,1.0805
70,60605,100,67,217,374.29949999999997,1.139
71,61203,159,441,221,374.88599999999997,1.142
72,61900,100,499,222,752.9870000000001,3.271
73,62479,120,564,241,378.098,1.2194999999999998
74,63356,239,557,237,378.24199999999996,1.136
75,64413,120,587,233,377.4015,1.304
76,64672,120,569,236,376.0265,1.2890000000000001
77,64851,140,594,235,374.25550000000004,1.2355
78,65150,120,607,248,374.38599999999997,1.2730000000000001
79,65629,179,518,247,752.8320000000001,3.6505
80,66506,140,274,228,375.76,1.0915000000000001
81,66925,100,630,248,376.414,1.1244999999999998
82,68938,120,77,231,373.9665,1.075
83,69138,120,70,230,373.2135,1.097
84,69576,179,63,245,748.2860000000001,3.22
85,69836,120,280,254,750.6415,3.2365
86,70593,160,101,733,377.8985,1.1185
87,73365,100,710,692,757.4625,3.4320000000000004
88,73763,100,718,688,758.228,3.524
89,73963,100,730,704,378.8975,1.202
90,75039,120,711,679,757.3915,3.477
91,75677,120,715,680,756.243,3.3705
92,77651,100,110,747,755.623,3.4845
93,78130,100,50,736,377.98,1.213
94,79226,179,103,769,376.974,1.258
95,79445,100,81,753,754.5425,3.7430000000000003
96,79864,100,87,732,755.4295,3.5220000000000002
97,80442,179,105,700,753.1125,3.4485
98,80961,140,97,782,752.182,3.445
99,82137,120,93,720,376.288,1.229
100,83154,259,86,761,752.6945000000001,3.394
101,83553,140,92,727,375.62449999999995,1.1325
102,87062,120,745,704,378.31800000000004,1.0655000000000001
103,91209,159,773,657,756.4485,3.1975
104,92744,120,93,659,377.4025,1.0425
105,94757,100,217,246,378.226,1.1130000000000002
106,95734,159,318,231,374.244,1.0390000000000001
107,96851,100,230,204,749.076,3.2835
108,97668,120,286,214,375.596,1.1684999999999999
109,97808,199,304,209,372.51,1.1655000000000002
110,98526,160,291,267,753.8745,3.4905
111,98865,140,452,245,375.3165,1.1380000000000001
112,99622,100,270,270,753.044,3.4625000000000004
113,100240,180,601,281,753.7545,3.33
114,100799,100,589,274,372.8635,1.1635
115,101197,180,455,222,750.4845,3.557
116,101596,219,86,261,374.411,1.1885
117,101875,100,307,266,751.896,3.6029999999999998
118,102214,259,503,266,376.10400000000004,1.179
119,103091,139,606,249,752.5505,3.444
120,103370,159,443,215,748.6469999999999,3.5545
121,103669,160,442,208,757.069,3.5140000000000002
122,104048,120,559,277,374.24300000000005,1.244
123,104268,160,474,255,755.1764999999999,3.6790000000000003
124,104447,100,475,234,377.3295,1.255
125,104567,160,472,245,755.417,3.7699999999999996
126,107318,100,611,274,379.5345,1.3105000000000002
127,107438,179,597,267,757.6665,3.605
128,107936,140,504,216,758.9995,3.5564999999999998
129,109412,180,75,251,748.2065,3.532
130,109611,219,290,237,375.056,1.142
131,110289,100,73,258,374.9745,1.085
132,110708,100,284,252,756.643,3.3975
133,110827,100,273,227,375.226,1.12
134,111326,100,75,231,375.2805,1.099
135,111445,120,76,232,752.885,3.3790000000000004
136,113220,140,265,263,751.6455,3.3605
137,114097,179,88,267,373.875,1.1315
138,114376,100,77,278,375.04400000000004,1.143
139,114615,100,252,269,753.6479999999999,3.5225
140,115114,140,432,252,756.2675,3.6485
141,115473,100,520,285,755.2974999999999,3.4815
142,115732,140,606,258,754.338,3.482
143,115891,160,610,266,756.8539999999999,3.512
144,116370,100,692,634,379.566,1.2355
145,116709,140,729,701,377.338,1.2
146,119201,100,81,680,378.288,1.0715000000000001
147,123308,140,80,248,375.67800000000005,1.159
148,124405,140,273,209,757.7875,3.372
149,126259,100,782,683,760.4014999999999,3.2725
150,126937,100,727,720,379.662,1.0545
151,128891,120,777,653,758.719,3.218
152,129289,120,85,717,378.32099999999997,1.2045
153,129628,140,123,735,754.844,3.3449999999999998
154,131442,139,471,803,376.501,1.031
155,132978,100,1095,750,756.7470000000001,3.0755
156,136327,120,473,733,755.4,3.0635
157,141272,100,685,656,761.1315,3.4805
158,141870,100,703,651,760.9245,3.394
159,143704,120,76,257,376.25849999999997,1.091
160,144581,140,276,183,756.8845000000001,3.279
161,144980,538,258,198,756.26,3.3679999999999994
162,145957,219,249,196,759.25,3.543
163,146196,219,268,194,379.0915,1.235
164,146894,219,74,249,758.076,3.4095000000000004
165,147333,140,90,193,378.20300000000003,1.0930000000000002
166,147492,160,73,174,755.844,3.2595
167,147751,100,81,172,756.1179999999999,3.3454999999999995
168,147991,379,291,194,376.8915,1.12
169,150303,100,92,623,378.29150000000004,1.036
170,150682,100,98,664,761.0430000000001,3.3905000000000003
171,151320,100,94,753,378.68050000000005,1.165
172,151520,100,91,735,379.344,1.118
173,152716,339,128,746,759.6455000000001,3.4855
174,153493,160,133,763,757.8375000000001,3.5185000000000004
175,153892,179,116,795,759.222,3.5105
176,154191,159,114,774,757.017,3.4825
177,155069,100,112,822,380.212,1.199
178,155288,160,104,819,760.102,3.404
179,155826,120,138,823,759.9235,3.46
180,157561,100,748,638,378.598,1.0245
181,161129,100,815,793,761.6859999999999,3.2800000000000002
182,163721,120,730,734,761.933,3.231
183,165097,140,786,714,758.6395,3.2725
