,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,67,159,609,497,733.351,4.012
2,705,120,613,400,730.916,3.675
3,964,199,532,270,726.039,3.4205
4,1224,140,381,186,721.3985,3.3470000000000004
5,1503,120,295,175,701.729,3.3150000000000004
7,2340,478,286,206,642.9770000000001,3.189
8,2839,479,284,202,652.688,3.277
9,3337,219,254,208,648.4755,3.4115
10,3636,180,455,953,647.7004999999999,3.662
12,6786,199,256,770,638.827,3.3885
14,9518,120,294,688,622.576,3.415
18,11013,160,224,752,623.22,3.295
19,11631,100,326,607,624.851,3.331
20,12329,140,334,616,626.1765,3.3899999999999997
22,13246,239,339,704,626.706,3.4639999999999995
23,13505,160,256,670,624.6145,3.4074999999999998
28,14941,120,329,713,627.498,3.505
29,15439,120,320,602,629.1295,3.4299999999999997
35,21779,160,291,526,629.879,3.5344999999999995
36,22377,139,1114,792,634.668,3.3890000000000002
37,22836,100,1032,909,621.567,3.3815
38,23095,120,1041,949,625.6519999999999,3.423
39,24949,120,1095,701,633.788,3.5
40,25248,379,936,712,631.7725,3.3369999999999997
41,25966,160,1088,580,632.923,3.3040000000000003
42,26245,100,960,641,631.3,3.1985
43,26365,219,935,627,630.862,3.2775
44,26604,139,973,632,631.3330000000001,3.3609999999999998
45,26784,179,1029,713,634.5825,3.2635000000000005
46,27043,140,1035,712,643.3299999999999,3.3449999999999998
48,27880,140,1029,801,632.7280000000001,3.5435
49,28060,100,1022,800,628.08,3.5805
50,28179,179,1022,856,627.6990000000001,3.583
55,29934,140,1022,756,623.24,3.3165
56,30173,100,1009,777,630.396,3.5324999999999998
57,30592,140,937,808,627.0699999999999,3.4095
58,31050,339,891,773,626.269,3.6075
60,32446,120,896,789,626.6804999999999,3.4880000000000004
62,33243,219,309,184,642.567,3.2414999999999994
63,33483,139,262,197,642.426,3.2005
64,33722,140,931,722,635.8795,3.2024999999999997
65,34001,279,908,757,633.8915000000001,3.2695
66,34300,279,904,760,630.562,3.4085
67,34599,120,877,762,632.447,3.497
68,34739,100,862,765,629.8109999999999,3.5445
69,34878,140,880,751,628.7725,3.5035000000000003
70,35237,199,867,765,628.0905,3.5095
72,35915,159,877,815,631.9185,3.5120000000000005
74,36334,199,819,735,639.2255,3.5255
76,36693,120,836,757,636.072,3.526
78,37031,120,828,762,632.264,3.541
79,37789,120,881,853,630.739,3.488
81,38427,100,967,792,630.863,3.5465
90,47578,239,832,677,634.107,3.387
91,47838,140,791,682,627.3015,3.391
92,48037,498,846,650,626.8824999999999,3.2620000000000005
93,48635,339,809,638,625.4455,3.1814999999999998
94,49453,558,884,631,627.0985000000001,3.3064999999999998
95,50031,100,878,639,629.093,3.2165
96,50150,160,873,625,629.653,3.2145
98,50848,379,883,647,625.039,3.349
99,51247,219,882,622,627.5485,3.295
101,54257,180,844,870,627.4195,3.5225
102,55813,120,820,686,626.841,3.344
104,58245,100,1062,727,634.321,3.2555
105,58484,100,1171,721,634.8635,3.2025
107,58843,180,1150,710,636.27,3.192
108,59042,100,1083,699,636.6990000000001,3.2785
109,59242,419,1116,616,638.4739999999999,3.2765
110,59740,199,1080,574,638.4195,3.2895
111,60338,239,466,866,638.288,3.3905000000000003
112,60617,120,454,888,638.8109999999999,3.45
113,61096,339,326,529,639.605,3.392
114,61455,219,340,518,639.1089999999999,3.376
115,61694,379,342,515,642.563,3.3945
116,62193,100,439,890,637.0955,3.333
117,62392,100,285,768,635.3675,3.346
118,62512,219,266,696,634.605,3.4029999999999996
120,63249,359,274,471,640.0999999999999,3.3935
121,63668,399,231,556,639.629,3.333
122,64087,179,261,478,639.1935,3.373
123,64286,279,296,459,640.6705,3.348
124,64605,120,431,478,641.4085,3.3855000000000004
125,64745,339,435,465,641.7660000000001,3.3129999999999997
126,65163,319,326,513,645.121,3.1849999999999996
127,65502,199,342,509,642.8430000000001,3.2584999999999997
128,65742,219,424,486,643.7715000000001,3.3095
129,65981,279,430,467,645.8145,3.3194999999999997
132,66579,100,384,635,640.815,3.205
134,66998,159,428,458,644.2774999999999,3.349
135,67237,578,237,465,641.937,3.1885
136,67895,160,274,468,643.537,3.211
137,69251,159,1177,711,640.082,3.159
138,71085,120,307,776,634.8589999999999,3.3819999999999997
139,71244,160,323,757,633.3235,3.3890000000000002
141,71982,140,1176,735,636.568,3.3695
144,74075,100,259,740,634.355,3.2715
146,74673,100,406,687,633.0415,3.29
147,74793,179,510,867,632.031,3.416
149,75690,100,1067,703,635.8019999999999,3.3875
151,76388,120,1201,677,635.5015,3.2875
152,76568,120,1212,681,636.5910000000001,3.329
153,76787,159,1264,722,636.4905,3.2704999999999997
154,77126,399,1202,811,632.1315,3.25
155,77664,100,1151,814,630.117,3.4705000000000004
157,78083,339,853,768,635.621,3.525
158,78601,279,794,722,637.817,3.4699999999999998
159,79558,140,1072,736,634.1734999999999,3.2989999999999995
160,79777,319,840,741,641.8425,3.393
161,80655,459,336,516,640.0630000000001,3.382
