,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,172,120,721,344,820.504,3.8535
1,491,100,709,360,819.04,3.9029999999999996
2,790,100,680,432,822.072,3.7025
3,930,140,679,439,822.085,3.6825
4,1169,100,668,428,821.351,3.8390000000000004
5,1628,219,569,1012,817.5335,3.872
6,3063,100,163,301,706.3385,3.5865
7,3183,199,186,369,708.94,3.636
8,3462,279,389,333,710.8205,3.67
19,7868,139,519,752,641.422,3.745
20,8028,279,493,741,645.0409999999999,3.742
21,8327,100,443,762,642.714,3.7760000000000002
22,8446,160,439,748,641.127,3.759
23,8825,100,415,315,644.302,3.5580000000000003
24,9045,219,413,341,650.576,3.503
25,9443,299,582,764,645.797,3.738
26,9822,140,596,429,650.623,3.563
27,10041,160,633,266,651.891,3.5660000000000003
28,10221,1136,614,221,651.901,3.42
29,11756,259,589,239,650.915,3.6460000000000004
30,12035,299,551,217,649.294,3.475
31,12434,100,457,778,647.132,3.346
32,12733,399,472,742,649.026,3.4210000000000003
48,20868,100,701,498,587.013,3.377
49,21246,100,689,479,597.316,3.4139999999999997
50,21825,120,462,477,590.382,3.3569999999999998
51,22263,100,438,403,581.656,3.4739999999999998
52,22403,100,443,403,582.302,3.157
53,22642,199,447,396,583.265,3.26
54,22861,100,459,397,585.121,3.235
55,23041,100,434,400,585.29,3.3310000000000004
56,23180,100,430,405,585.288,3.322
57,23300,100,495,427,589.226,3.3169999999999997
58,23798,100,430,467,587.922,3.555
59,23938,100,458,403,588.743,3.545
60,24058,199,472,387,588.785,3.676
61,24317,219,467,386,592.637,3.6660000000000004
62,24656,279,468,397,589.023,3.6839999999999997
63,24955,120,467,402,588.832,3.505
64,25094,100,472,400,587.475,3.585
65,25214,219,466,400,590.877,3.512
66,25712,139,555,335,591.221,3.528
67,25952,179,606,331,590.452,3.39
68,26211,140,361,411,589.538,3.3789999999999996
69,26510,100,391,423,591.785,3.7510000000000003
70,26689,140,477,400,591.99,3.5780000000000003
71,27028,160,601,430,589.565,3.5
72,27487,120,579,435,592.255,3.537
73,28185,120,502,519,593.387,3.605
74,28763,140,470,498,589.9069999999999,3.443
75,29042,140,465,445,588.511,3.537
76,29201,140,489,402,590.903,3.54
77,29520,120,425,496,590.055,3.5189999999999997
78,29700,179,439,488,590.894,3.4589999999999996
79,29899,100,525,466,591.443,3.654
80,30059,140,525,475,593.039,3.616
81,30218,219,535,463,594.822,3.498
82,30577,119,484,479,588.798,3.452
