,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,344,120,197,205,884.1690000000001,3.8365
1,2377,419,12,546,872.1185,3.8925
2,2816,180,2,550,870.348,3.9370000000000003
3,3414,100,80,589,870.361,4.0045
4,3553,379,67,591,871.933,4.0385
5,4550,140,682,551,879.0519999999999,4.002
6,4849,100,652,536,878.4694999999999,3.9515000000000002
7,5308,100,655,528,879.226,3.7655
8,5607,120,729,573,878.3705,3.734
9,6145,100,502,203,877.0965,3.7625
10,7102,179,250,203,869.7855,3.734
11,8239,100,45,570,874.0335,3.8475
12,9156,100,61,645,873.4195,3.862
13,9475,179,77,647,870.027,3.8635
14,9814,120,73,638,869.9455,3.92
15,10272,120,727,562,879.8425,3.9819999999999998
16,10552,100,694,532,880.9535000000001,3.8445
18,13263,100,81,638,872.506,3.7925
20,15496,120,87,660,865.3765,3.9234999999999998
21,15636,179,104,671,866.6959999999999,3.9724999999999997
22,15835,140,95,650,865.895,4.010999999999999
23,16134,120,65,638,868.376,3.9679999999999995
24,16333,100,72,623,869.2774999999999,3.933
25,16872,140,77,619,870.609,3.8449999999999998
26,17649,159,35,595,867.2750000000001,3.8164999999999996
27,17948,160,55,555,870.454,3.895
28,18228,120,89,612,869.3125,3.9065000000000003
29,18467,140,103,610,869.049,3.928
30,19204,179,92,613,867.5820000000001,3.9225
31,21717,120,91,620,865.825,3.7760000000000002
32,21916,180,467,859,866.7425000000001,3.888
33,22235,100,466,848,867.8045,3.8579999999999997
34,22913,140,447,766,870.9025,3.757
35,23312,140,436,767,860.4570000000001,3.8209999999999997
36,23531,120,457,765,869.296,3.8875
37,23969,120,498,763,872.4805,3.6895
38,25365,120,711,532,881.1579999999999,3.6180000000000003
39,25704,140,731,643,873.2529999999999,3.6704999999999997
40,25963,279,736,620,877.0260000000001,3.7885
41,26262,120,761,588,876.464,3.7725
42,26522,159,733,561,878.6009999999999,3.742
43,26701,120,758,613,873.3025,3.7395
44,27319,219,764,645,877.508,3.6944999999999997
45,28017,120,716,619,876.2135000000001,3.8235
46,28894,120,819,684,878.5345,3.822
47,29034,199,790,705,878.0070000000001,3.8055
48,29253,140,797,729,871.1695000000001,3.791
49,29452,140,773,711,870.1970000000001,3.755
50,29931,199,785,727,866.9625,3.646
51,30290,100,745,597,876.629,3.7655000000000003
52,30489,100,751,618,877.701,3.749
53,31127,140,759,635,877.0250000000001,3.6789999999999994
54,32582,100,69,590,868.2405,3.5650000000000004
55,33200,160,63,182,868.3745,3.5965
56,34078,180,72,567,872.6955,3.627
57,34397,120,74,581,869.3355,3.7024999999999997
58,35414,140,75,600,869.0625,3.8274999999999997
59,36072,299,475,836,867.0255,3.886
60,37068,179,108,621,867.7115,3.823
61,37627,140,96,609,867.9675,3.692
62,38025,140,99,606,873.8634999999999,3.7445000000000004
64,38384,100,108,628,865.5414999999999,3.6814999999999998
65,38564,100,111,642,866.76,3.7264999999999997
67,40159,140,97,630,867.728,3.801
68,43608,120,144,619,874.309,3.5694999999999997
69,43887,140,117,610,873.3155,3.547
70,44585,199,765,622,877.3175,3.4815
71,44944,140,757,617,872.8589999999999,3.3920000000000003
72,46240,100,765,774,869.7645,3.45
73,46638,100,734,825,882.4975,3.7145
74,47097,259,755,875,872.0325,3.67
75,47954,100,482,159,874.057,3.471
76,48652,100,613,187,877.8955000000001,3.5680000000000005
77,49250,219,96,155,871.952,3.469
78,49789,120,531,210,882.1255,3.6270000000000002
79,50466,120,54,212,872.234,3.5355
80,52141,100,67,597,873.7995000000001,3.6470000000000002
81,52400,120,73,636,876.328,3.6615
82,52779,100,18,573,872.338,3.775
83,53278,100,57,707,871.8815,3.9915000000000003
84,53457,100,65,695,872.3115,3.8245
85,53637,100,54,625,872.1245,4.13
87,54833,100,764,671,878.9190000000001,3.8680000000000003
88,55172,180,736,618,877.5699999999999,3.8945000000000003
89,55371,140,717,615,878.1175000000001,3.7965
90,55690,120,756,580,874.356,3.683
91,55969,140,759,855,875.9814999999999,3.7245
92,56129,120,749,842,873.2529999999999,3.6719999999999997
93,56328,299,734,705,876.7964999999999,3.7939999999999996
94,56787,120,742,752,869.8895,3.7405
95,57464,199,734,756,875.758,3.676
96,57744,199,739,760,871.4825000000001,3.6710000000000003
97,58023,140,710,761,872.823,3.6994999999999996
98,58222,379,709,760,873.9415,3.688
99,58641,180,761,775,876.202,3.8514999999999997
100,58840,299,760,797,874.21,3.939
101,59319,179,736,632,873.889,3.9349999999999996
102,59678,120,695,612,876.3085,3.9205
103,60016,100,32,611,868.2935,3.759
105,61173,239,94,676,864.3275,3.6405000000000003
106,61572,160,110,687,866.9145000000001,3.7409999999999997
107,62110,100,770,795,869.3045,3.7715
108,62568,160,861,772,873.4115,3.7805
109,62748,140,736,762,865.4585000000001,3.7824999999999998
110,63107,219,776,792,864.212,3.8685
111,63924,120,129,778,854.5464999999999,3.9365
112,64104,180,101,801,852.6505,3.8965
113,64363,140,90,762,856.96,3.831
114,64622,100,105,757,849.7405000000001,3.826
115,64801,199,104,747,854.8854999999999,3.8
116,65499,120,242,233,865.3335,3.742
117,66217,100,575,226,882.7739999999999,3.643
118,67094,120,453,232,880.8375000000001,3.649
119,67633,139,40,220,871.5620000000001,3.4935
120,68649,120,287,218,874.486,3.5415
121,69606,120,217,230,874.4395,3.4175
122,69766,100,271,216,874.1945000000001,3.5760000000000005
123,70205,179,97,760,868.1879999999999,3.6470000000000002
124,71640,100,65,635,871.453,3.8994999999999997
125,72138,100,83,638,868.5285000000001,4.1035
126,72537,140,58,646,866.5465,3.948
127,72796,139,65,645,866.4665,3.8890000000000002
128,73036,100,11,599,865.2015,3.868
129,73155,180,19,606,867.2715000000001,3.9615
130,73654,100,115,638,866.5695000000001,4.0885
131,73933,140,86,657,867.008,3.8775000000000004
132,74232,219,76,666,871.8895,4.014
133,74631,140,34,671,865.225,4.067
134,76525,179,745,739,876.6375,3.74
135,76884,120,703,759,872.6600000000001,3.6370000000000005
136,77023,319,698,754,875.8915,3.712
137,77621,120,728,743,871.158,3.8674999999999997
138,77880,120,751,675,875.7145,3.9189999999999996
139,78219,239,732,726,874.7445,3.9304999999999994
140,78479,140,734,731,871.6320000000001,3.6995
141,78957,199,708,737,872.7750000000001,3.6980000000000004
142,79416,140,773,739,875.787,3.6795
143,79575,259,773,735,865.922,3.8155
144,79854,140,764,743,859.252,3.6785
145,80452,140,132,740,866.5699999999999,3.782
146,80911,100,110,682,867.821,3.7439999999999998
147,81310,399,782,755,869.851,3.7474999999999996
148,82685,120,788,748,868.9739999999999,3.8555
149,83224,160,785,761,865.7719999999999,3.747
151,83762,140,775,794,871.423,3.7344999999999997
152,84021,179,784,797,866.6345000000001,3.718
153,84440,100,148,714,866.6780000000001,3.809
154,84599,180,109,711,865.5699999999999,3.902
155,86394,100,81,649,869.2475,3.61
157,87211,120,429,205,866.8505,3.4195
158,88507,200,623,236,875.0825,3.533
159,88846,140,621,221,875.893,3.544
160,90581,120,221,239,871.2645,3.5935
161,91677,100,279,248,868.9655,3.6385
162,92395,160,94,694,871.4645,3.6405000000000003
163,93133,120,782,755,870.251,3.588
164,93511,100,808,721,871.9765,3.7205000000000004
165,93631,219,809,738,874.0975,3.755
166,93870,100,755,701,880.1385,3.73
167,94090,199,749,705,877.3430000000001,3.7415
168,94468,219,753,843,873.2874999999999,3.7170000000000005
169,94827,159,749,843,869.597,3.739
170,95007,299,734,861,869.9585,3.798
171,95326,120,736,861,863.0015000000001,3.685
172,95565,160,62,774,867.4105,3.6710000000000003
173,96382,160,3,729,870.827,3.8505000000000003
174,97619,100,63,618,861.8065,3.8295
175,98276,140,48,602,847.3875,3.5780000000000003
176,99214,100,80,732,851.221,3.5945
177,99552,120,88,738,853.642,3.6115000000000004
178,100171,120,100,754,858.0920000000001,3.691
179,101566,120,56,760,869.186,3.751
180,101945,140,91,859,856.6815,3.752
181,102105,100,90,863,870.5525,3.936
183,104138,160,56,755,865.479,3.7860000000000005
184,104457,120,61,912,864.0440000000001,3.6295
185,105653,100,241,248,871.883,3.5919999999999996
186,105972,160,52,254,871.2985,3.4555
187,107368,120,588,229,880.471,3.5965000000000003
188,107807,100,618,255,878.0825,3.6475
189,108066,100,613,248,876.87,3.66
190,109441,100,739,729,869.2055,3.7355
191,109840,120,422,270,876.183,3.6525
192,110737,100,227,267,874.232,3.5054999999999996
193,111156,179,240,280,871.9945,3.49
194,111375,100,234,279,875.4825000000001,3.5415
195,111814,199,57,276,870.173,3.6980000000000004
196,112631,100,73,604,869.704,3.7925
197,112851,219,75,640,872.992,3.731
199,113449,100,17,588,870.4475,4.126
200,114884,140,89,694,867.599,3.8630000000000004
201,115084,120,90,678,869.0935,3.9939999999999998
202,115582,140,107,721,869.7985,3.898
203,116220,100,95,698,867.336,3.7830000000000004
204,116938,180,751,627,868.9365,3.828
205,117775,259,734,721,867.7929999999999,3.5265
206,118673,120,693,740,866.6714999999999,3.739
207,118852,120,755,774,870.6275,3.706
208,119171,120,767,783,879.21,3.7885
209,119390,160,761,827,844.827,3.707
210,120108,140,789,822,880.8109999999999,3.7285000000000004
211,120427,140,764,793,880.918,3.8970000000000002
212,121185,140,761,810,872.226,3.706
213,121364,140,844,809,863.012,3.7139999999999995
214,121623,179,777,790,876.286,3.787
215,122241,100,749,780,876.29,3.8034999999999997
216,122780,120,874,796,868.7760000000001,3.6585
217,122919,100,878,784,862.1555000000001,3.664
218,123218,100,777,773,872.3395,3.7295
219,123438,100,850,798,871.515,3.69
220,123856,199,760,780,873.2365,3.75
221,125013,120,77,766,870.447,3.591
222,125252,100,773,809,867.3444999999999,3.7350000000000003
223,125411,180,790,819,873.611,3.7925
224,125631,319,767,806,866.7085,3.8064999999999998
225,125970,139,741,798,874.0184999999999,3.956
226,126229,160,717,813,871.742,3.8745000000000003
227,126428,100,706,827,874.7194999999999,3.872
228,126927,120,835,833,866.64,3.7429999999999994
229,127106,100,828,848,856.7684999999999,3.6405
230,127325,160,772,835,874.1995,3.839
231,127624,160,793,840,876.2245,3.8325
232,127963,140,752,844,870.448,3.6704999999999997
233,128442,100,832,829,865.8515,3.7575
234,128562,180,825,839,870.8265,3.6435
235,129399,199,797,899,866.9079999999999,3.5475
236,129738,100,809,880,869.7955,3.5355
237,130635,339,736,824,871.2515000000001,3.6980000000000004
238,131014,120,719,814,874.7435,3.7315
239,131293,100,749,797,874.2465,3.6055
240,131432,100,770,780,858.483,3.597
241,131552,140,788,794,872.0815,3.5954999999999995
242,132031,100,840,794,877.3185000000001,3.6579999999999995
243,132390,179,734,757,864.8075,3.551
244,132709,179,782,792,861.4135,3.5945
245,132988,100,838,793,873.7885,3.6905
246,133187,199,854,790,868.9215,3.59
247,133586,140,749,789,880.7925,3.691
248,133805,100,756,782,867.559,3.6585
249,134084,219,874,807,877.8754999999999,3.5845
250,134981,219,780,822,882.9945,3.6414999999999997
251,136038,120,89,763,870.494,3.4665
252,137075,100,764,798,855.639,3.501
253,137314,140,767,820,878.98,3.5465
254,137613,199,769,821,874.5910000000001,3.619
255,137972,179,148,792,867.7815,3.5625
256,138829,219,94,787,873.5835000000001,3.5225
257,139467,159,428,248,871.891,3.476
258,140165,179,608,248,878.9365,3.4465000000000003
259,141102,160,514,219,876.683,3.5425
260,143256,100,50,178,870.3775,3.463
261,144352,100,254,178,874.307,3.5835
262,144850,219,81,787,864.9965,3.606
263,145349,120,106,802,866.7945000000001,3.6689999999999996
264,145548,100,85,776,866.6435,3.6575
265,145668,100,77,740,868.648,3.8855
266,146146,100,73,665,868.2345,3.7560000000000002
267,146386,159,30,644,870.7860000000001,3.7295
268,147143,120,92,616,869.7265,3.889
269,148180,100,90,616,868.713,3.8655
270,148439,180,92,642,871.5205000000001,3.8635
271,149935,160,93,670,870.7935,3.7725
272,150333,140,98,686,870.2815,3.6564999999999994
273,150832,100,104,653,871.3505,3.567
274,150991,100,96,648,870.5585000000001,3.5625
275,151729,100,108,680,868.0550000000001,3.665
276,152666,100,101,635,869.9034999999999,3.7245
277,152826,120,172,645,867.6305,3.7110000000000003
278,153503,259,728,727,870.8545,3.6245
279,154022,339,689,703,877.0165,3.5525
280,154600,160,757,735,876.021,3.5635
281,154779,140,778,728,872.0105000000001,3.634
282,155118,239,766,749,873.0074999999999,3.6695
283,155477,319,796,752,873.9395,3.603
284,155836,120,786,767,875.5174999999999,3.6195000000000004
285,156016,139,790,781,874.855,3.673
286,156235,120,803,762,877.9379999999999,3.7335000000000003
287,156474,120,772,779,871.034,3.7319999999999998
288,156614,179,826,765,877.6500000000001,3.76
289,156813,140,817,779,877.8330000000001,3.6959999999999997
290,156972,200,777,756,874.2470000000001,3.6710000000000003
291,157870,100,258,229,871.2149999999999,3.4545
292,158169,120,254,219,870.299,3.4675000000000002
293,158787,139,41,240,875.1665,3.4410000000000003
294,159285,120,287,176,876.7665,3.4985
295,160561,219,775,795,876.5375,3.7315
297,161718,140,754,843,864.0414999999999,3.872
298,161897,179,744,820,863.1925,3.96
299,162096,160,749,822,861.505,3.957
300,162396,140,693,830,866.4195,3.9640000000000004
302,163352,180,729,625,873.994,3.8745000000000003
303,163592,100,720,668,872.7035000000001,4.01
304,163851,140,747,573,871.7695000000001,3.975
305,164309,339,768,733,873.1664999999999,3.816
306,165067,120,757,805,874.1705000000001,3.752
307,165207,120,748,806,876.6439999999999,3.7585
308,165885,180,721,796,871.7665,3.9139999999999997
309,167200,120,834,753,867.57,3.7939999999999996
310,167499,120,784,742,859.681,4.0169999999999995
311,167679,140,780,727,861.5725,3.9085
312,170470,100,109,670,867.0715,3.706
313,171068,159,745,729,876.636,3.8754999999999997
314,171268,259,735,718,871.2950000000001,3.864
315,171587,219,781,746,869.972,3.8504999999999994
316,172085,120,779,767,861.8185000000001,3.8405
317,172843,100,445,228,868.3285000000001,3.7655000000000003
318,172962,140,433,167,872.19,3.8145
319,175056,100,495,186,875.2635,3.5484999999999998
320,175873,120,49,191,870.184,3.5715
321,176810,100,94,189,875.0135,3.7105
322,177030,160,36,203,872.678,3.6345
323,177608,120,320,225,877.0219999999999,3.7394999999999996
324,178066,120,92,710,874.588,3.6950000000000003
325,178226,179,113,709,876.4479999999999,3.7155
326,178924,120,110,753,864.6724999999999,3.6835
327,179123,120,121,792,865.2275,3.7405
328,179960,140,811,791,875.5065,3.958
329,180120,100,742,792,864.7170000000001,3.886
330,181117,179,299,234,875.4715,3.9154999999999998
332,182313,199,745,811,866.139,3.8445
333,182911,100,729,804,866.536,3.9105000000000003
334,183370,100,685,796,872.499,3.8930000000000002
335,183808,100,723,703,869.349,3.8805000000000005
336,183928,120,757,741,868.9469999999999,3.892
337,184127,140,767,749,870.1890000000001,4.009
338,184287,179,776,721,869.6305,3.8315
339,184526,120,723,738,866.9485,3.798
340,185124,219,795,758,869.5335,3.7984999999999998
341,185403,140,820,795,867.4670000000001,3.8205
342,185603,160,788,797,868.877,3.849
343,186021,140,778,725,876.517,3.899
344,186360,120,798,776,867.207,3.731
345,187517,120,797,798,868.6025,3.8585
346,188294,140,790,813,859.0305000000001,3.9240000000000004
347,188494,100,801,821,853.815,3.905
348,188972,100,760,720,858.155,3.7140000000000004
349,189112,120,756,717,866.403,3.849
350,189251,100,769,729,863.0325,3.9310000000000005
351,189391,140,781,750,865.9435,3.713
352,189989,140,82,706,863.6395,3.618
353,190368,259,100,720,864.0355,3.664
354,190966,459,109,749,859.03,3.591
355,191504,219,94,721,861.613,3.7195
356,192441,120,785,823,872.1605,3.725
357,192800,120,781,748,866.576,3.666
358,192999,120,784,785,865.836,3.694
359,193598,120,813,730,862.4125,3.6005000000000003
360,194375,100,737,703,862.0314999999999,3.652
361,194595,120,748,710,867.1355000000001,3.8600000000000003
362,194993,140,794,814,865.375,3.5785
363,195552,259,856,837,863.9445000000001,3.539
364,196748,140,120,683,870.6099999999999,3.4105
365,197346,100,110,777,865.6795,3.827
366,197884,159,130,710,860.1015,3.7765
367,198084,219,107,712,859.1875,3.731
368,199459,199,138,638,865.068,3.8120000000000003
369,201433,199,139,693,866.5325,3.7775
370,202350,140,221,657,867.0215000000001,3.7035
371,203008,100,93,769,868.2475,3.5885
372,204045,100,779,833,874.1495,3.9305000000000003
373,204264,180,778,918,867.6175000000001,3.8545
374,204464,120,834,936,862.065,3.8975
375,204703,180,857,833,872.7249999999999,3.992
376,204902,219,797,830,872.8185,4.024
377,205161,120,773,787,878.5654999999999,4.015
378,205301,100,780,792,879.7075,4.039
379,205600,279,766,786,876.7014999999999,4.013
380,206437,140,792,790,869.559,3.8325
381,206597,100,779,769,872.978,3.8154999999999997
382,207095,139,117,762,864.342,3.7245
383,207295,180,156,750,865.9304999999999,3.8225
384,208132,100,841,829,858.699,3.787
385,208312,100,839,851,861.322,3.8324999999999996
386,208710,159,779,755,859.1555000000001,3.8335000000000004
387,209009,120,795,771,866.1965,3.8185000000000002
388,209189,120,834,802,867.4615,3.8465000000000003
389,209348,100,814,770,866.762,3.7595
390,210305,139,789,853,859.2885000000001,3.8585
391,211282,100,781,786,867.0505,3.9370000000000003
392,212857,120,42,234,863.2165,3.5855
393,213914,120,356,183,873.4770000000001,3.3925
394,214612,120,272,167,874.187,3.428
395,215170,100,611,171,877.3955000000001,3.517
396,216326,100,112,702,864.863,3.6610000000000005
397,217104,140,126,778,867.414,3.8125
398,219616,159,611,146,881.534,3.9284999999999997
399,220673,120,210,200,875.492,3.6630000000000003
400,220912,120,410,215,876.521,3.7415000000000003
401,221151,100,224,206,873.244,3.8260000000000005
402,221769,120,243,208,873.7320000000001,3.7119999999999997
403,222447,100,55,228,868.9225,3.6475
404,222607,100,249,216,872.5105000000001,3.766
405,223265,140,244,196,878.7855000000001,3.733
406,224162,179,127,722,875.8725,3.8225
407,225218,140,77,819,858.4845,4.0
408,226275,159,722,658,866.2885000000001,3.9545000000000003
409,226774,179,685,708,873.618,3.9909999999999997
410,227312,219,743,760,874.0709999999999,3.9370000000000003
411,228090,139,737,763,876.808,3.9755
412,228449,100,737,571,872.7695,3.8569999999999998
413,228568,259,738,579,871.4085,3.923
414,229106,120,711,709,874.2909999999999,3.808
415,229665,100,734,584,876.0115000000001,3.7265
416,230103,179,673,566,875.2860000000001,3.593
417,230981,120,742,571,877.4475,3.5934999999999997
418,231658,140,752,658,872.1565,3.5205
419,232276,100,760,641,871.5820000000001,3.5185
420,234031,120,76,816,870.7495,3.524
421,234310,120,60,797,871.142,3.5885
422,235048,140,93,844,871.4224999999999,3.685
423,235785,100,479,773,869.0465,3.798
424,237360,279,437,887,868.0169999999999,3.8129999999999997
425,237659,120,435,892,864.1605,3.705
426,237859,180,409,888,865.2139999999999,3.67
427,238816,140,457,911,882.0065,3.9035
428,239055,120,465,918,883.5885,3.8949999999999996
429,239753,100,457,896,872.31,4.1754999999999995
430,241049,100,747,669,875.783,3.7360000000000007
431,241288,100,472,813,871.8435,3.7595
432,241767,100,429,748,872.9270000000001,3.816
433,242405,120,436,947,853.2795,3.6775
434,244159,100,725,645,868.441,3.6615
435,244478,159,1101,723,872.7,3.6215
436,244997,139,1101,918,871.3900000000001,3.5084999999999997
437,245196,160,1082,948,868.0084999999999,3.599
438,245375,140,1096,950,869.3464999999999,3.6100000000000003
439,245555,120,1114,931,870.285,3.6530000000000005
440,245754,199,1118,928,868.009,3.65
441,246671,100,427,912,870.0035,3.7615
442,247568,160,239,239,868.677,3.5705
443,248087,120,81,207,870.6880000000001,3.4675000000000002
444,248745,159,543,169,876.685,3.456
445,249423,100,626,209,879.5474999999999,3.6290000000000004
446,249542,120,614,209,878.985,3.5785
447,249682,100,620,215,877.3035,3.527
448,251436,160,35,193,869.5005,3.5645
449,252214,140,232,222,872.5415,3.6165000000000003
450,252373,199,234,231,873.123,3.5359999999999996
451,253370,120,206,210,874.4069999999999,3.488
452,253908,140,247,242,875.1115,3.5185
453,255763,180,118,745,872.789,3.6615
454,256441,100,60,640,872.7725,3.581
455,256760,160,52,646,876.391,3.66
456,256959,120,53,663,872.7565,3.5955000000000004
457,257218,100,63,681,876.4265,3.75
458,259511,100,89,598,877.2094999999999,3.894
459,260627,120,220,246,872.818,3.6305
460,261226,100,724,551,891.6725,3.785
461,262023,199,738,612,877.9359999999999,3.635
462,262282,179,746,617,879.6675,3.7195
463,262601,160,724,550,878.9505,3.5780000000000003
464,262980,100,731,560,878.5799999999999,3.7315
465,263100,100,686,537,879.7425000000001,3.623
466,263299,100,703,550,879.819,3.561
467,264077,100,773,612,877.059,3.7439999999999998
468,264296,100,742,652,868.8215,3.675
469,265074,100,728,628,875.3475000000001,3.61
470,265632,219,769,652,876.238,3.6045
471,266728,140,68,568,868.9725000000001,3.5380000000000003
472,267506,140,836,653,873.5625,3.5805
473,267666,199,865,669,874.7005,3.6245000000000003
474,268323,120,776,666,873.476,3.628
475,268882,179,787,668,869.8075,3.5365
476,269221,239,812,689,866.7655,3.5805
477,269599,160,788,696,860.1165000000001,3.585
478,269779,179,820,715,857.8934999999999,3.648
479,270417,120,797,709,854.2755,3.4195
480,271055,119,789,748,848.6265000000001,3.6180000000000003
481,271374,100,829,731,848.789,3.6519999999999997
482,271753,219,830,759,850.3085,3.61
483,272151,100,802,768,859.6845,3.596
484,272789,100,788,751,866.844,3.6239999999999997
485,272949,120,807,758,864.7950000000001,3.5869999999999997
486,273168,199,775,752,871.1965,3.662
487,273447,120,855,748,864.238,3.5660000000000003
488,273806,120,744,759,863.7570000000001,3.5285
489,274305,120,804,771,866.163,3.461
490,274444,100,805,754,869.4345,3.4755
491,274604,159,813,760,858.7055,3.433
492,275162,100,783,778,859.4885,3.3895
493,275401,219,824,769,865.5475,3.402
494,275680,179,805,765,866.7570000000001,3.4555000000000002
495,276837,120,85,596,864.4545,3.3420000000000005
496,277076,100,56,522,864.883,3.2904999999999998
497,277235,100,74,563,865.2895000000001,3.2929999999999997
498,279130,100,231,227,863.9314999999999,3.602
499,279269,140,37,204,862.2475,3.5605
501,279847,100,563,220,869.1315,3.542
502,280027,140,658,215,868.607,3.588
503,280944,100,625,234,872.1514999999999,3.492
504,282220,100,609,194,871.5515,3.6995
505,283137,140,508,291,871.6825,3.857
506,283635,140,244,271,865.0905,3.7620000000000005
507,284951,180,402,246,872.621,3.8015
508,286088,139,267,254,872.4915000000001,3.5805000000000002
509,286945,219,321,257,873.5515,3.7085
510,287483,120,314,260,875.014,3.615
511,288480,219,354,244,877.2494999999999,3.727
512,304789,100,56,681,867.557,3.5555000000000003
513,305387,100,94,731,860.2275,3.4245
514,305925,160,77,797,867.6134999999999,3.6725
515,306105,100,122,812,870.8050000000001,3.7565
516,307401,259,106,828,860.9105,3.9355
517,307700,100,113,821,866.4200000000001,3.8565
518,308079,100,131,841,869.5205000000001,3.7105
519,309714,100,33,254,864.9304999999999,3.779
520,310631,140,258,207,872.9459999999999,3.447
521,311309,140,810,868,872.4145000000001,3.6165000000000003
522,311528,120,775,864,873.7475,3.524
523,311667,180,762,898,873.9855,3.5765000000000002
524,312026,180,774,715,875.7964999999999,3.67
525,312365,199,818,699,870.565,3.6054999999999997
526,312684,120,814,689,870.9994999999999,3.5785
527,313163,100,775,700,877.8739999999999,3.701
528,313382,179,823,716,866.155,3.596
529,314239,160,784,757,866.0260000000001,3.7485
530,314518,120,800,758,866.944,3.6544999999999996
531,315077,140,805,784,866.1324999999999,3.6174999999999997
532,315795,120,786,773,879.1595,3.78
533,316831,120,851,684,875.6225,3.6915
535,317469,419,804,825,873.7149999999999,3.6445
536,318606,120,104,821,869.2094999999999,3.7655
537,318945,180,122,859,875.6195,3.6925
538,319722,120,115,829,874.6479999999999,3.697
539,319961,120,132,826,867.5195000000001,3.7085
540,320998,100,107,815,867.0725,3.8875
541,321497,199,800,807,849.197,3.6544999999999996
542,321816,160,814,806,868.721,3.6610000000000005
543,321995,120,850,800,880.6804999999999,3.654
544,322194,279,800,822,864.7165,3.6435
545,322493,100,825,827,867.355,3.7984999999999998
546,322812,219,793,829,866.8305,3.6460000000000004
547,323351,140,744,753,875.0260000000001,3.814
548,323690,239,782,746,873.73,3.659
549,323949,140,760,753,874.9595,3.7169999999999996
550,325006,319,770,765,870.3829999999999,3.6395
551,325384,120,749,795,869.4975,3.5679999999999996
552,325723,140,804,793,869.6534999999999,3.5229999999999997
553,325943,319,802,803,873.057,3.7255000000000003
554,326401,159,850,814,872.4079999999999,3.5825
555,327239,120,852,677,872.9905000000001,3.4939999999999998
556,328116,100,778,697,869.3575,3.3739999999999997
557,329731,120,741,637,869.7919999999999,3.3914999999999997
558,329910,139,740,645,882.76,3.396
559,330070,140,732,614,875.9545,3.359
560,330249,100,747,461,877.3035,3.349
561,330967,100,714,465,877.2514999999999,3.2219999999999995
562,332223,119,703,516,871.047,3.191
563,332582,180,714,463,877.3834999999999,3.293
564,334635,120,138,816,874.4335,3.5730000000000004
566,337746,160,134,859,870.6835,3.71
567,342092,120,616,236,877.0025,3.63
568,342391,140,357,249,874.0155,3.725
569,343268,100,246,247,868.2764999999999,3.5115
570,344066,120,258,248,871.647,3.495
571,344365,140,212,252,873.7925,3.4689999999999994
572,344764,140,71,270,871.7375,3.5534999999999997
573,345382,199,253,276,870.848,3.59
574,345860,120,140,822,867.0305000000001,3.5774999999999997
575,347555,100,101,770,866.152,3.867
576,347714,120,107,795,871.068,3.832
577,347894,100,107,774,867.016,3.923
578,348293,140,798,788,871.0809999999999,3.8125
579,348552,179,776,780,847.4295,3.7199999999999998
580,349589,139,779,751,874.2265,3.8745
581,349748,100,800,717,874.552,3.6485000000000003
582,349967,100,786,694,860.7570000000001,3.665
583,350466,159,230,280,877.994,3.7895
584,351403,239,772,855,868.1370000000001,3.5279999999999996
585,351682,160,769,868,873.1669999999999,3.5919999999999996
586,352360,120,719,857,871.241,3.6835
587,352659,159,787,871,872.9525,3.724
588,353875,140,795,882,872.867,3.6734999999999998
590,354334,120,785,893,868.264,3.8484999999999996
591,356347,100,306,277,870.306,3.588
592,357623,179,86,770,873.637,3.5444999999999998
593,358780,179,723,847,867.4485,3.6255
594,359019,100,756,904,873.287,3.64
595,359318,279,761,800,863.967,3.6685
596,359956,100,779,739,874.1054999999999,3.705
597,360315,179,732,736,873.6975,3.6425
598,360514,180,730,736,870.697,3.773
599,360813,120,808,760,867.6865,3.635
600,361970,120,793,714,871.5305000000001,3.9525
601,362209,100,781,705,872.405,3.9275
602,363226,120,816,741,873.2764999999999,3.6565000000000003
603,363365,279,786,746,876.4165,3.6225
604,363744,100,769,693,869.6624999999999,3.6494999999999997
605,364103,120,797,691,875.64,3.7335
606,364263,140,801,702,872.3675,3.5515
