,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,53,100,297,397,730.9894999999999,3.2105
1,192,180,602,551,730.7915,3.1174999999999997
2,392,120,604,536,722.8679999999999,3.091
3,551,100,638,512,723.7425000000001,3.0140000000000002
4,731,299,306,876,728.1990000000001,3.0564999999999998
5,1070,100,397,318,737.5739999999998,3.0120000000000005
6,1329,179,249,223,740.0844999999999,3.131
7,1528,479,287,226,733.7655,3.1475
8,2027,778,84,210,741.8425,3.1955
9,3083,160,213,841,377.824,1.099
10,3701,120,214,887,730.701,3.1925
11,3960,279,612,895,360.7175,1.0585
12,4339,179,653,415,717.808,3.125
13,4539,140,731,398,718.7725,3.0645
14,4758,160,943,892,721.0295000000001,3.1985
15,4937,100,944,845,721.0475,3.224
16,5137,100,109,445,728.9655,3.1885
17,5336,299,61,370,362.0665,1.1215000000000002
18,5735,299,734,376,723.1485,3.0425
19,6134,319,131,188,732.7115,3.146
20,6532,179,303,169,729.319,3.0915
21,6732,120,286,194,728.7255,3.1065
22,6911,598,77,200,734.6890000000001,3.1425
23,7529,379,277,191,729.78,3.1550000000000002
24,7928,718,309,194,726.2845,3.101
25,8666,139,275,219,728.4565,3.117
26,9024,299,73,223,730.6505,3.176
27,9343,379,101,213,734.6685,3.1635
28,9762,339,263,202,733.9095,3.1205
29,10121,339,80,196,732.542,3.128
30,10480,518,288,192,734.7985,3.1585
31,11038,100,187,965,724.122,3.117
32,11158,638,169,891,725.865,3.1275000000000004
33,11816,1276,269,874,722.14,3.1775
34,13112,638,192,890,723.9870000000001,3.194
35,13770,120,179,854,722.1595,3.265
36,13909,1037,168,835,362.353,1.1065
37,15046,140,164,725,723.6245000000001,3.336
38,15405,120,115,577,364.05050000000006,1.121
39,15544,139,298,917,724.488,3.532
40,15704,439,303,891,358.592,1.1684999999999999
41,16202,578,111,563,724.8385,3.2584999999999997
42,16800,339,138,557,723.4145,3.1965
43,17159,319,121,576,722.7035000000001,3.21
44,17498,199,107,558,724.0894999999999,3.1925
45,17717,518,99,551,723.257,3.1625
46,18595,379,118,587,360.07300000000004,1.1680000000000001
47,18993,299,165,580,720.5360000000001,3.2169999999999996
48,19312,259,198,637,719.9315,3.2805
49,19591,1037,178,643,718.4515,3.1544999999999996
50,20688,100,224,591,715.1385,3.0915
51,20947,159,234,614,715.076,3.0940000000000003
