,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,1456,160,272,254,833.0654999999999,4.0335
1,1735,120,264,240,830.106,3.9025
2,2732,199,663,205,836.4275,4.007
3,3330,180,361,662,824.2365,3.994
4,3529,120,364,657,827.938,4.0985
5,4028,479,397,736,825.7570000000001,3.9530000000000003
6,4765,459,294,648,827.5655,4.0995
7,5244,199,259,660,824.327,4.0445
8,5623,100,325,667,828.0415,4.019
9,6021,219,347,652,830.2265,3.9765
11,6839,179,322,650,811.1225,4.0855
12,7138,219,313,651,804.8824999999999,4.069
13,7377,139,319,661,805.121,3.9915000000000003
14,7637,120,338,666,811.1669999999999,3.9299999999999997
15,8055,179,319,656,811.292,3.968
16,8274,180,323,662,814.0545,4.023
17,8613,239,333,647,811.5075,4.07
18,8873,120,324,635,813.8389999999999,3.994
19,9012,100,327,659,817.156,4.04
20,9152,299,333,649,817.4639999999999,4.0504999999999995
21,9511,219,324,654,806.644,4.0565
22,10109,219,330,659,815.37,3.9835
23,10348,100,333,657,815.545,3.9905
24,11405,120,377,563,815.0295,3.8145
25,11863,140,345,609,817.8605,3.936
26,12122,160,377,619,815.1675,3.8795
27,13099,120,441,641,826.5935,3.9135
28,14156,100,369,799,819.7955000000001,3.867
29,14854,179,877,391,830.113,4.1015
30,15153,100,1121,804,828.998,4.143000000000001
31,15272,299,1111,809,829.4984999999999,4.042
32,15591,140,1148,798,828.335,4.0155
33,15751,100,1142,803,829.866,4.034
34,15950,140,875,974,826.5729999999999,4.17
35,16469,199,881,968,827.034,4.2955
36,16848,239,1129,823,826.925,4.1445
37,17246,180,986,809,826.729,4.111
38,17545,319,918,795,829.401,4.0745000000000005
39,17884,140,910,673,827.3969999999999,4.029999999999999
40,18044,239,923,696,829.9879999999999,4.023
41,18343,100,304,667,827.74,3.9944999999999995
42,18562,100,280,715,830.29,4.045999999999999
43,18742,100,343,654,829.5314999999999,4.0195
44,19001,120,367,683,829.0895,4.063
45,19180,140,887,671,828.25,4.034
