,timestamp,duration,gazepointX,gazepointY,avg_distance,avg_pupil
0,591,100,498,284,764.2085,4.2855
1,830,160,668,199,758.2355,4.0169999999999995
2,1209,199,313,220,749.361,3.83
3,1428,140,283,228,756.1555000000001,3.9275
4,1608,120,477,662,756.0875000000001,4.0715
5,1787,139,482,877,749.9965,4.1225
6,1947,359,506,851,746.836,4.3134999999999994
7,2325,439,539,845,736.816,4.327500000000001
8,2804,279,506,480,735.9875,4.3165
9,3183,120,484,746,733.778,4.256
10,3502,279,508,755,727.815,4.2005
11,3801,100,515,703,737.3499999999999,4.2375
12,3960,319,185,960,729.5554999999999,4.1955
13,4299,199,425,690,737.0414999999999,4.266
14,4539,160,458,512,728.1514999999999,4.0885
15,4718,558,548,462,732.077,4.0425
16,5296,279,526,666,733.6005,3.8615000000000004
17,5595,140,555,563,734.983,3.995
18,5755,120,530,559,733.908,4.0794999999999995
19,5994,100,321,937,735.45,4.1274999999999995
20,6193,578,308,973,735.108,4.179
21,6831,439,572,557,736.8610000000001,4.184
22,7290,100,567,551,734.5,3.9025
23,7509,219,472,569,733.1410000000001,3.8939999999999997
24,8028,100,482,548,741.8824999999999,3.866
25,8147,399,443,560,728.3975,3.7535
26,8606,538,174,612,729.3145,3.7824999999999998
27,9204,219,205,555,729.0035,3.8755
28,9503,299,211,562,730.2755,3.7975
29,10021,578,216,567,738.9024999999999,3.947
30,10619,857,173,606,730.154,4.0089999999999995
31,11497,100,194,609,724.0945,3.9499999999999997
32,11716,279,226,646,724.7570000000001,3.9865
33,12035,179,251,656,725.7105,4.141500000000001
34,12234,100,211,657,724.235,4.179
36,12813,100,188,245,716.2655,3.9305000000000003
37,12952,279,79,232,719.1925,3.871
38,13431,120,188,666,736.6775,3.822
39,13670,379,205,654,725.0830000000001,3.8600000000000003
40,14089,877,200,659,724.7655,4.0425
41,14986,618,230,665,719.141,4.193
42,15624,199,303,708,719.8725,4.1935
43,15883,618,283,708,721.433,4.107
44,16521,219,288,625,718.8264999999999,4.101
45,16860,598,275,702,717.2814999999999,4.0175
46,17677,239,256,629,721.509,4.0335
47,17957,359,311,618,718.5115000000001,4.0225
48,18395,160,339,607,718.4535,3.962
49,18575,299,356,607,719.3644999999999,3.8685
50,18914,159,216,659,720.3354999999999,3.6950000000000003
51,19133,120,322,606,718.7850000000001,3.7845000000000004
52,19272,279,356,606,720.8455,3.7704999999999997
53,19571,199,214,708,720.6624999999999,3.9090000000000003
54,20050,159,1101,884,716.7584999999999,3.875
55,20229,279,1123,880,716.2755,3.8585000000000003
56,20528,598,1060,905,724.4060000000001,3.987
57,21146,259,1041,906,714.5735,3.9485
58,21445,160,1090,903,716.3989999999999,3.98
59,22163,100,261,562,724.8929999999999,4.045999999999999
60,22283,180,231,561,723.7285,3.962
61,22482,279,158,526,722.6065000000001,3.8735
62,22981,379,1131,856,717.3885,3.729
63,23379,120,1058,882,718.391,3.9455
64,23519,159,1153,846,717.5055,3.9250000000000003
65,23698,459,1105,879,716.01,3.982
66,24317,140,1104,928,711.0315,4.1555
67,24496,219,1095,923,709.0065,4.1935
68,24775,479,1148,923,710.004,4.1545
69,25533,100,293,552,720.7840000000001,4.2665
70,25652,160,232,604,721.2149999999999,4.2795
71,25832,180,247,647,723.3299999999999,4.286
72,26031,180,199,570,720.3919999999999,4.1805
73,26230,299,237,566,717.8295,4.101
74,26569,797,287,708,720.5505,3.877
75,27586,100,212,267,719.0585,3.6765
76,27726,598,77,234,723.2555,3.702
77,28344,160,72,283,715.788,3.6865
78,28583,199,265,223,723.6635,3.745
79,28802,160,301,217,725.4675,3.8840000000000003
80,28982,140,269,275,728.7525,4.0715
81,29401,658,273,294,729.2895000000001,4.1125
82,30078,558,62,271,726.5925,3.9854999999999996
83,30657,319,69,216,719.9225,3.88
84,31055,199,289,228,722.304,3.848
85,31275,199,264,244,725.0419999999999,3.8395
86,31494,279,266,275,724.9675,3.8609999999999998
87,31853,479,88,271,721.0015000000001,3.798
88,32351,299,79,252,722.767,3.7245
89,32870,200,293,242,728.265,3.8834999999999997
90,33328,738,984,679,731.388,3.9905
91,34405,160,1067,889,731.2165,3.7015000000000002
92,34584,180,1133,873,728.4875,3.84
93,34883,140,306,665,734.0070000000001,4.028499999999999
94,35043,219,227,693,732.117,4.074
95,35442,379,145,526,723.6234999999999,4.075
96,35860,498,150,512,722.3040000000001,3.9625
97,36518,160,210,231,723.2660000000001,3.7215
98,36698,618,269,243,726.6665,3.854
